"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","C2010_A_RV.Grand total men","C2010_A_RV.Grand total women","C2010_A_RV.American Indian or Alaska Native total - derived","C2010_A_RV.American Indian or Alaska Native men - derived","C2010_A_RV.American Indian or Alaska Native women - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","C2010_A_RV.Black or African American/Black non-Hispanic total - derived","C2010_A_RV.Black or African American/Black non-Hispanic men - derived","C2010_A_RV.Black or African American/Black non-Hispanic women - derived","C2010_A_RV.Hispanic or Latino/Hispanic total - derived","C2010_A_RV.Hispanic or Latino/Hispanic men - derived","C2010_A_RV.Hispanic or Latino/Hispanic women - derived","C2010_A_RV.White/White non-Hispanic total - derived","C2010_A_RV.White/White non-Hispanic men - derived","C2010_A_RV.White/White non-Hispanic women - derived","C2010_A_RV.American Indian or Alaska Native total - new","C2010_A_RV.American Indian or Alaska Native men - new","C2010_A_RV.American Indian or Alaska Native women - new","C2010_A_RV.Asian total - new","C2010_A_RV.Asian men - new","C2010_A_RV.Asian women - new","C2010_A_RV.Black or African American total - new","C2010_A_RV.Black or African American men - new","C2010_A_RV.Black or African American women - new","C2010_A_RV.Hispanic or Latino total - new","C2010_A_RV.Hispanic or Latino men - new","C2010_A_RV.Hispanic or Latino women - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander total - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander men - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander women - new","C2010_A_RV.White total - new","C2010_A_RV.White men - new","C2010_A_RV.White women - new","C2010_A_RV.Two or more races total - new","C2010_A_RV.Two or more races men - new","C2010_A_RV.Two or more races women - new","C2010_A_RV.American Indian or Alaska Native total - old","C2010_A_RV.American Indian or Alaska Native men - old","C2010_A_RV.American Indian or Alaska Native women - old","C2010_A_RV.Asian or Pacific Islander total - old","C2010_A_RV.Asian or Pacific Islander men - old","C2010_A_RV.Asian or Pacific Islander women - old","C2010_A_RV.Black non-Hispanic  total - old","C2010_A_RV.Black non-Hispanic men - old","C2010_A_RV.Black non-Hispanic women - old","C2010_A_RV.Hispanic total - old","C2010_A_RV.Hispanic men - old","C2010_A_RV.Hispanic women - old","C2010_A_RV.White non-Hispanic total - old","C2010_A_RV.White non-Hispanic men - old","C2010_A_RV.White non-Hispanic women - old","C2010_A_RV.Race/ethnicity unknown total","C2010_A_RV.Race/ethnicity unknown men","C2010_A_RV.Race/ethnicity unknown women","C2010_A_RV.Nonresident alien total","C2010_A_RV.Nonresident alien men","C2010_A_RV.Nonresident alien women","IDX_C"
"109350","Antelope Valley College","2010","First major","'40.0101'","Physical Sciences","Award of less than 1 academic year","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","First major","'40.0101'","Physical Sciences","Associate's degree","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"109350","Antelope Valley College","2010","First major","'40.0101'","Physical Sciences","Degrees total","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"109350","Antelope Valley College","2010","First major","'40.0101'","Physical Sciences","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","First major","'40.0101'","Physical Sciences","Degrees/certificates total","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2010","First major","'40'","Physical Sciences","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40'","Physical Sciences","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40'","Physical Sciences","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.05'","Chemistry","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.05'","Chemistry","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.05'","Chemistry","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.0501'","Chemistry, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.0501'","Chemistry, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.0501'","Chemistry, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.99'","Physical Sciences, Other","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.99'","Physical Sciences, Other","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.99'","Physical Sciences, Other","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.9999'","Physical Sciences, Other","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.9999'","Physical Sciences, Other","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","First major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40'","Physical Sciences","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40'","Physical Sciences","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.05'","Chemistry","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.05'","Chemistry","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.05'","Chemistry","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.0501'","Chemistry, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Associate's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40'","Physical Sciences","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.05'","Chemistry","Award of at least 1 but less than 2 academic years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.05'","Chemistry","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.05'","Chemistry","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.05'","Chemistry","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.05'","Chemistry","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0501'","Chemistry, General","Award of at least 1 but less than 2 academic years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0501'","Chemistry, General","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0501'","Chemistry, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0501'","Chemistry, General","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0501'","Chemistry, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Award of less than 1 academic year","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0601'","Geology/Earth Science, General","Award of less than 1 academic year","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0601'","Geology/Earth Science, General","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0601'","Geology/Earth Science, General","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.08'","Physics","Award of at least 1 but less than 2 academic years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.08'","Physics","Associate's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.08'","Physics","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.08'","Physics","Certificates below the baccalaureate total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.08'","Physics","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0801'","Physics, General","Award of at least 1 but less than 2 academic years","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"109819","Bakersfield College","2010","First major","'40.0801'","Physics, General","Associate's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
