"unitid","institution name","year","C2011_A.First or Second Major","C2011_A.CIP Code -  2010 Classification","CipTitle","C2011_A.Award Level code","C2011_A_RV.Grand total","C2011_A_RV.Grand total men","C2011_A_RV.Grand total women","C2011_A_RV.American Indian or Alaska Native total","C2011_A_RV.American Indian or Alaska Native men","C2011_A_RV.American Indian or Alaska Native women","C2011_A_RV.Asian total","C2011_A_RV.Asian men","C2011_A_RV.Asian women","C2011_A_RV.Black or African American total","C2011_A_RV.Black or African American men","C2011_A_RV.Black or African American women","C2011_A_RV.Hispanic or Latino total","C2011_A_RV.Hispanic or Latino men","C2011_A_RV.Hispanic or Latino women","C2011_A_RV.Native Hawaiian or Other Pacific Islander total","C2011_A_RV.Native Hawaiian or Other Pacific Islander men","C2011_A_RV.Native Hawaiian or Other Pacific Islander women","C2011_A_RV.White total","C2011_A_RV.White men","C2011_A_RV.White women","C2011_A_RV.Two or more races total","C2011_A_RV.Two or more races men","C2011_A_RV.Two or more races women","C2011_A_RV.Race/ethnicity unknown total","C2011_A_RV.Race/ethnicity unknown men","C2011_A_RV.Race/ethnicity unknown women","C2011_A_RV.Nonresident alien total","C2011_A_RV.Nonresident alien men","C2011_A_RV.Nonresident alien women","IDX_C"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40'","Physical Sciences","Degrees/certificates total","38","23","15","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","30","20","10","0","0","0","4","2","2","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.05'","Chemistry","Bachelor's degree","10","3","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.05'","Chemistry","Master's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.05'","Chemistry","Degrees total","11","3","8","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","7","2","5","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.05'","Chemistry","Degrees/certificates total","11","3","8","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","7","2","5","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","10","3","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0501'","Chemistry, General","Degrees total","10","3","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0501'","Chemistry, General","Degrees/certificates total","10","3","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","2","1","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0507'","Polymer Chemistry","Master's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0507'","Polymer Chemistry","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0507'","Polymer Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Bachelor's degree","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","7","3","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","3","2","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.08'","Physics","Bachelor's degree","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.08'","Physics","Degrees total","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.08'","Physics","Degrees/certificates total","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0801'","Physics, General","Bachelor's degree","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0801'","Physics, General","Degrees total","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","First major","'40.0801'","Physics, General","Degrees/certificates total","20","17","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","15","3","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40'","Physical Sciences","Bachelor's degree","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40'","Physical Sciences","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40'","Physical Sciences","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.05'","Chemistry","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.05'","Chemistry","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.05'","Chemistry","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0501'","Chemistry, General","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0501'","Chemistry, General","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.08'","Physics","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.08'","Physics","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.08'","Physics","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0801'","Physics, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0801'","Physics, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2011","Second major","'40.0801'","Physics, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40'","Physical Sciences","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40'","Physical Sciences","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40'","Physical Sciences","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.05'","Chemistry","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.05'","Chemistry","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.05'","Chemistry","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.0501'","Chemistry, General","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","First major","'40.0501'","Chemistry, General","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40'","Physical Sciences","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40'","Physical Sciences","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40'","Physical Sciences","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.05'","Chemistry","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.05'","Chemistry","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.05'","Chemistry","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0501'","Chemistry, General","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0501'","Chemistry, General","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.08'","Physics","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.08'","Physics","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.08'","Physics","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0801'","Physics, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0801'","Physics, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","First major","'40.0801'","Physics, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40'","Physical Sciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40'","Physical Sciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.05'","Chemistry","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.05'","Chemistry","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.05'","Chemistry","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0501'","Chemistry, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0501'","Chemistry, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.08'","Physics","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.08'","Physics","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.08'","Physics","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0801'","Physics, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0801'","Physics, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Second major","'40.0801'","Physics, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40'","Physical Sciences","Bachelor's degree","34","16","18","1","0","1","8","5","3","0","0","0","2","1","1","0","0","0","21","10","11","1","0","1","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40'","Physical Sciences","Degrees total","34","16","18","1","0","1","8","5","3","0","0","0","2","1","1","0","0","0","21","10","11","1","0","1","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40'","Physical Sciences","Degrees/certificates total","34","16","18","1","0","1","8","5","3","0","0","0","2","1","1","0","0","0","21","10","11","1","0","1","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.05'","Chemistry","Bachelor's degree","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.05'","Chemistry","Degrees total","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.05'","Chemistry","Degrees/certificates total","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0501'","Chemistry, General","Degrees total","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0501'","Chemistry, General","Degrees/certificates total","19","5","14","1","0","1","4","1","3","0","0","0","1","1","0","0","0","0","12","3","9","1","0","1","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.08'","Physics","Bachelor's degree","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.08'","Physics","Degrees total","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.08'","Physics","Degrees/certificates total","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0801'","Physics, General","Bachelor's degree","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0801'","Physics, General","Degrees total","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
"115409","Harvey Mudd College","2011","First major","'40.0801'","Physics, General","Degrees/certificates total","15","11","4","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","9","7","2","0","0","0","1","0","1","0","0","0","-2"
