"unitid","institution name","year","C2019_A.First or Second Major","C2019_A.CIP Code -  2010 Classification","CipTitle","C2019_A.Award Level code","C2019_A.Grand total","C2019_A.Grand total men","C2019_A.Grand total women","C2019_A.American Indian or Alaska Native total","C2019_A.American Indian or Alaska Native men","C2019_A.American Indian or Alaska Native women","C2019_A.Asian total","C2019_A.Asian men","C2019_A.Asian women","C2019_A.Black or African American total","C2019_A.Black or African American men","C2019_A.Black or African American women","C2019_A.Hispanic or Latino total","C2019_A.Hispanic or Latino men","C2019_A.Hispanic or Latino women","C2019_A.Native Hawaiian or Other Pacific Islander total","C2019_A.Native Hawaiian or Other Pacific Islander men","C2019_A.Native Hawaiian or Other Pacific Islander women","C2019_A.White total","C2019_A.White men","C2019_A.White women","C2019_A.Two or more races total","C2019_A.Two or more races men","C2019_A.Two or more races women","C2019_A.Race/ethnicity unknown total","C2019_A.Race/ethnicity unknown men","C2019_A.Race/ethnicity unknown women","C2019_A.Nonresident alien total","C2019_A.Nonresident alien men","C2019_A.Nonresident alien women","IDX_C"
"100654","Alabama A & M University","2019","First major","'40.0801'","Physics, General","Bachelor's degree","4","2","2","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2019","First major","'40.0801'","Physics, General","Master's degree","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2019","First major","'40.0801'","Physics, General","Degrees total","5","3","2","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","5","3","2","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40'","Physical Sciences","Bachelor's degree","47","27","20","0","0","0","0","0","0","4","3","1","1","1","0","0","0","0","38","21","17","0","0","0","3","2","1","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40'","Physical Sciences","Master's degree","22","14","8","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","11","6","5","1","1","0","0","0","0","8","7","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40'","Physical Sciences","Degrees total","77","47","30","0","0","0","0","0","0","6","3","3","2","2","0","0","0","0","55","31","24","1","1","0","3","2","1","10","8","2","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40'","Physical Sciences","Degrees/certificates total","77","47","30","0","0","0","0","0","0","6","3","3","2","2","0","0","0","0","55","31","24","1","1","0","3","2","1","10","8","2","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","8","6","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","4","2","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","13","10","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","9","6","3","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","13","10","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","9","6","3","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","13","10","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","9","6","3","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","13","10","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","9","6","3","0","0","0","0","0","0","3","3","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.05'","Chemistry","Bachelor's degree","9","5","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","3","3","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.05'","Chemistry","Master's degree","3","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.05'","Chemistry","Degrees total","12","5","7","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","8","3","5","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.05'","Chemistry","Degrees/certificates total","12","5","7","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","8","3","5","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0501'","Chemistry, General","Bachelor's degree","9","5","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","3","3","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0501'","Chemistry, General","Master's degree","3","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0501'","Chemistry, General","Degrees total","12","5","7","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","8","3","5","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0501'","Chemistry, General","Degrees/certificates total","12","5","7","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","8","3","5","0","0","0","1","1","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.08'","Physics","Bachelor's degree","14","11","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","10","8","2","0","0","0","2","1","1","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.08'","Physics","Master's degree","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.08'","Physics","Degrees total","20","16","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","13","10","3","1","1","0","2","1","1","2","2","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.08'","Physics","Degrees/certificates total","20","16","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","13","10","3","1","1","0","2","1","1","2","2","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.08'","Physics","Doctor's degree - research/scholarship","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0801'","Physics, General","Bachelor's degree","14","11","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","10","8","2","0","0","0","2","1","1","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0801'","Physics, General","Master's degree","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0801'","Physics, General","Degrees total","20","16","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","13","10","3","1","1","0","2","1","1","2","2","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","20","16","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","13","10","3","1","1","0","2","1","1","2","2","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.10'","Materials Sciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.10'","Materials Sciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.10'","Materials Sciences","Doctor's degree - research/scholarship","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.1001'","Materials Science","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.1001'","Materials Science","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.1001'","Materials Science","Doctor's degree - research/scholarship","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.99'","Physical Sciences, Other","Bachelor's degree","24","11","13","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","22","10","12","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.99'","Physical Sciences, Other","Master's degree","6","3","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.99'","Physical Sciences, Other","Degrees total","32","16","16","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","25","12","13","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.99'","Physical Sciences, Other","Degrees/certificates total","32","16","16","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","25","12","13","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.99'","Physical Sciences, Other","Doctor's degree - research/scholarship","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.9999'","Physical Sciences, Other","Bachelor's degree","24","11","13","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","22","10","12","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.9999'","Physical Sciences, Other","Master's degree","6","3","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.9999'","Physical Sciences, Other","Degrees total","32","16","16","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","25","12","13","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","32","16","16","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","25","12","13","0","0","0","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2019","First major","'40.9999'","Physical Sciences, Other","Doctor's degree - research/scholarship","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40'","Physical Sciences","Bachelor's degree","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40'","Physical Sciences","Degrees total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40'","Physical Sciences","Degrees/certificates total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.05'","Chemistry","Bachelor's degree","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.05'","Chemistry","Degrees total","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.05'","Chemistry","Degrees/certificates total","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0501'","Chemistry, General","Bachelor's degree","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0501'","Chemistry, General","Degrees total","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.08'","Physics","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.08'","Physics","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.08'","Physics","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0801'","Physics, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0801'","Physics, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Second major","'40.0801'","Physics, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","First major","'40'","Physical Sciences","Bachelor's degree","66","30","36","0","0","0","1","1","0","4","2","2","3","0","3","0","0","0","53","25","28","3","2","1","1","0","1","1","0","1","-2"
"100751","The University of Alabama","2019","First major","'40'","Physical Sciences","Master's degree","36","22","14","0","0","0","2","1","1","1","0","1","2","2","0","0","0","0","19","11","8","2","1","1","1","0","1","9","7","2","-2"
"100751","The University of Alabama","2019","First major","'40'","Physical Sciences","Degrees total","119","66","53","1","1","0","4","2","2","8","4","4","5","2","3","0","0","0","76","40","36","6","4","2","2","0","2","17","13","4","-2"
"100751","The University of Alabama","2019","First major","'40'","Physical Sciences","Degrees/certificates total","119","66","53","1","1","0","4","2","2","8","4","4","5","2","3","0","0","0","76","40","36","6","4","2","2","0","2","17","13","4","-2"
"100751","The University of Alabama","2019","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","17","14","3","1","1","0","1","0","1","3","2","1","0","0","0","0","0","0","4","4","0","1","1","0","0","0","0","7","6","1","-2"
"100751","The University of Alabama","2019","First major","'40.05'","Chemistry","Bachelor's degree","46","16","30","0","0","0","1","1","0","2","0","2","3","0","3","0","0","0","36","14","22","2","1","1","1","0","1","1","0","1","-2"
"100751","The University of Alabama","2019","First major","'40.05'","Chemistry","Master's degree","21","14","7","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2019","First major","'40.05'","Chemistry","Degrees total","75","36","39","0","0","0","3","2","1","4","1","3","4","1","3","0","0","0","52","25","27","4","2","2","1","0","1","7","5","2","-2"
"100751","The University of Alabama","2019","First major","'40.05'","Chemistry","Degrees/certificates total","75","36","39","0","0","0","3","2","1","4","1","3","4","1","3","0","0","0","52","25","27","4","2","2","1","0","1","7","5","2","-2"
"100751","The University of Alabama","2019","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","8","6","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.0501'","Chemistry, General","Bachelor's degree","46","16","30","0","0","0","1","1","0","2","0","2","3","0","3","0","0","0","36","14","22","2","1","1","1","0","1","1","0","1","-2"
"100751","The University of Alabama","2019","First major","'40.0501'","Chemistry, General","Master's degree","21","14","7","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2019","First major","'40.0501'","Chemistry, General","Degrees total","75","36","39","0","0","0","3","2","1","4","1","3","4","1","3","0","0","0","52","25","27","4","2","2","1","0","1","7","5","2","-2"
"100751","The University of Alabama","2019","First major","'40.0501'","Chemistry, General","Degrees/certificates total","75","36","39","0","0","0","3","2","1","4","1","3","4","1","3","0","0","0","52","25","27","4","2","2","1","0","1","7","5","2","-2"
"100751","The University of Alabama","2019","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","8","6","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","12","8","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","9","5","4","1","1","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","11","5","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","2","3","1","1","0","1","0","1","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","24","14","10","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","14","7","7","2","2","0","1","0","1","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","24","14","10","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","14","7","7","2","2","0","1","0","1","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2019","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","12","8","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","9","5","4","1","1","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","First major","'40.0601'","Geology/Earth Science, General","Master's degree","11","5","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","2","3","1","1","0","1","0","1","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.0601'","Geology/Earth Science, General","Degrees total","24","14","10","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","14","7","7","2","2","0","1","0","1","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","24","14","10","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","14","7","7","2","2","0","1","0","1","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2019","First major","'40.08'","Physics","Bachelor's degree","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","First major","'40.08'","Physics","Master's degree","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.08'","Physics","Degrees total","15","12","3","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","9","7","2","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.08'","Physics","Degrees/certificates total","15","12","3","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","9","7","2","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.08'","Physics","Doctor's degree - research/scholarship","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2019","First major","'40.0801'","Physics, General","Bachelor's degree","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","First major","'40.0801'","Physics, General","Master's degree","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2019","First major","'40.0801'","Physics, General","Degrees total","15","12","3","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","9","7","2","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","15","12","3","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","9","7","2","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2019","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2019","First major","'40.10'","Materials Sciences","Degrees total","5","4","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2019","First major","'40.10'","Materials Sciences","Degrees/certificates total","5","4","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2019","First major","'40.10'","Materials Sciences","Doctor's degree - research/scholarship","5","4","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2019","First major","'40.1001'","Materials Science","Degrees total","5","4","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","-2"
