"unitid","institution name","year","C2014_A.First or Second Major","C2014_A.CIP Code -  2010 Classification","CipTitle","C2014_A.Award Level code","C2014_A_RV.Grand total","C2014_A_RV.Grand total men","C2014_A_RV.Grand total women","C2014_A_RV.American Indian or Alaska Native total","C2014_A_RV.American Indian or Alaska Native men","C2014_A_RV.American Indian or Alaska Native women","C2014_A_RV.Asian total","C2014_A_RV.Asian men","C2014_A_RV.Asian women","C2014_A_RV.Black or African American total","C2014_A_RV.Black or African American men","C2014_A_RV.Black or African American women","C2014_A_RV.Hispanic or Latino total","C2014_A_RV.Hispanic or Latino men","C2014_A_RV.Hispanic or Latino women","C2014_A_RV.Native Hawaiian or Other Pacific Islander total","C2014_A_RV.Native Hawaiian or Other Pacific Islander men","C2014_A_RV.Native Hawaiian or Other Pacific Islander women","C2014_A_RV.White total","C2014_A_RV.White men","C2014_A_RV.White women","C2014_A_RV.Two or more races total","C2014_A_RV.Two or more races men","C2014_A_RV.Two or more races women","C2014_A_RV.Race/ethnicity unknown total","C2014_A_RV.Race/ethnicity unknown men","C2014_A_RV.Race/ethnicity unknown women","C2014_A_RV.Nonresident alien total","C2014_A_RV.Nonresident alien men","C2014_A_RV.Nonresident alien women","IDX_C"
"100654","Alabama A & M University","2014","First major","'40.0801'","Physics, General","Degrees total","3","2","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2014","First major","'40.0801'","Physics, General","Degrees/certificates total","3","2","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2014","First major","'40.0899'","Physics, Other","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"100654","Alabama A & M University","2014","First major","'40.0899'","Physics, Other","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"100654","Alabama A & M University","2014","First major","'40.0899'","Physics, Other","Doctor's degree - research/scholarship","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40'","Physical Sciences","Bachelor's degree","28","16","12","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","24","14","10","0","0","0","1","1","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40'","Physical Sciences","Master's degree","17","12","5","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40'","Physical Sciences","Degrees total","50","30","20","1","1","0","1","0","1","3","1","2","0","0","0","0","0","0","40","23","17","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40'","Physical Sciences","Degrees/certificates total","50","30","20","1","1","0","1","0","1","3","1","2","0","0","0","0","0","0","40","23","17","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree","5","3","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","5","3","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.05'","Chemistry","Bachelor's degree","7","1","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.05'","Chemistry","Master's degree","5","2","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.05'","Chemistry","Degrees total","12","3","9","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.05'","Chemistry","Degrees/certificates total","12","3","9","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0501'","Chemistry, General","Bachelor's degree","7","1","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0501'","Chemistry, General","Master's degree","5","2","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0501'","Chemistry, General","Degrees total","12","3","9","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0501'","Chemistry, General","Degrees/certificates total","12","3","9","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.08'","Physics","Bachelor's degree","12","10","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","9","8","1","0","0","0","1","1","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.08'","Physics","Master's degree","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.08'","Physics","Degrees total","23","18","5","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","16","12","4","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.08'","Physics","Degrees/certificates total","23","18","5","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","16","12","4","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.08'","Physics","Doctor's degree - research/scholarship","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0801'","Physics, General","Bachelor's degree","12","10","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","9","8","1","0","0","0","1","1","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0801'","Physics, General","Master's degree","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0801'","Physics, General","Degrees total","23","18","5","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","16","12","4","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0801'","Physics, General","Degrees/certificates total","23","18","5","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","16","12","4","0","0","0","1","1","0","4","4","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.99'","Physical Sciences, Other","Bachelor's degree","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.99'","Physical Sciences, Other","Degrees total","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.99'","Physical Sciences, Other","Degrees/certificates total","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.9999'","Physical Sciences, Other","Bachelor's degree","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.9999'","Physical Sciences, Other","Degrees total","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","First major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40'","Physical Sciences","Bachelor's degree","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40'","Physical Sciences","Degrees total","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40'","Physical Sciences","Degrees/certificates total","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.05'","Chemistry","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.05'","Chemistry","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.05'","Chemistry","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0501'","Chemistry, General","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0501'","Chemistry, General","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.08'","Physics","Bachelor's degree","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.08'","Physics","Degrees total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.08'","Physics","Degrees/certificates total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0801'","Physics, General","Bachelor's degree","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0801'","Physics, General","Degrees total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.0801'","Physics, General","Degrees/certificates total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.99'","Physical Sciences, Other","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.99'","Physical Sciences, Other","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.99'","Physical Sciences, Other","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.9999'","Physical Sciences, Other","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.9999'","Physical Sciences, Other","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2014","Second major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40'","Physical Sciences","Bachelor's degree","60","41","19","0","0","0","3","2","1","0","0","0","4","2","2","0","0","0","51","35","16","1","1","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2014","First major","'40'","Physical Sciences","Master's degree","40","31","9","0","0","0","0","0","0","2","1","1","1","1","0","0","0","0","25","20","5","0","0","0","0","0","0","12","9","3","-2"
"100751","The University of Alabama","2014","First major","'40'","Physical Sciences","Degrees total","126","88","38","0","0","0","3","2","1","4","2","2","5","3","2","0","0","0","85","62","23","1","1","0","0","0","0","28","18","10","-2"
"100751","The University of Alabama","2014","First major","'40'","Physical Sciences","Degrees/certificates total","126","88","38","0","0","0","3","2","1","4","2","2","5","3","2","0","0","0","85","62","23","1","1","0","0","0","0","28","18","10","-2"
"100751","The University of Alabama","2014","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","26","16","10","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","9","7","2","0","0","0","0","0","0","15","8","7","-2"
"100751","The University of Alabama","2014","First major","'40.05'","Chemistry","Bachelor's degree","25","14","11","0","0","0","3","2","1","0","0","0","2","1","1","0","0","0","18","9","9","1","1","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2014","First major","'40.05'","Chemistry","Master's degree","15","11","4","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","6","5","1","-2"
"100751","The University of Alabama","2014","First major","'40.05'","Chemistry","Degrees total","53","32","21","0","0","0","3","2","1","4","2","2","2","1","1","0","0","0","29","17","12","1","1","0","0","0","0","14","9","5","-2"
"100751","The University of Alabama","2014","First major","'40.05'","Chemistry","Degrees/certificates total","53","32","21","0","0","0","3","2","1","4","2","2","2","1","1","0","0","0","29","17","12","1","1","0","0","0","0","14","9","5","-2"
"100751","The University of Alabama","2014","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","13","7","6","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2014","First major","'40.0501'","Chemistry, General","Bachelor's degree","25","14","11","0","0","0","3","2","1","0","0","0","2","1","1","0","0","0","18","9","9","1","1","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2014","First major","'40.0501'","Chemistry, General","Master's degree","15","11","4","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","6","5","1","-2"
"100751","The University of Alabama","2014","First major","'40.0501'","Chemistry, General","Degrees total","53","32","21","0","0","0","3","2","1","4","2","2","2","1","1","0","0","0","29","17","12","1","1","0","0","0","0","14","9","5","-2"
"100751","The University of Alabama","2014","First major","'40.0501'","Chemistry, General","Degrees/certificates total","53","32","21","0","0","0","3","2","1","4","2","2","2","1","1","0","0","0","29","17","12","1","1","0","0","0","0","14","9","5","-2"
"100751","The University of Alabama","2014","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","13","7","6","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","26","20","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","25","20","5","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","2","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","42","32","10","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","39","31","8","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","42","32","10","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","39","31","8","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","26","20","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","25","20","5","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.0601'","Geology/Earth Science, General","Master's degree","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","9","2","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.0601'","Geology/Earth Science, General","Degrees total","42","32","10","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","39","31","8","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","42","32","10","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","39","31","8","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2014","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.08'","Physics","Bachelor's degree","9","7","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.08'","Physics","Master's degree","12","10","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","6","1","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2014","First major","'40.08'","Physics","Degrees total","25","18","7","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","15","12","3","0","0","0","0","0","0","8","4","4","-2"
"100751","The University of Alabama","2014","First major","'40.08'","Physics","Degrees/certificates total","25","18","7","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","15","12","3","0","0","0","0","0","0","8","4","4","-2"
"100751","The University of Alabama","2014","First major","'40.08'","Physics","Doctor's degree - research/scholarship","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","-2"
"100751","The University of Alabama","2014","First major","'40.0801'","Physics, General","Bachelor's degree","9","7","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2014","First major","'40.0801'","Physics, General","Master's degree","12","10","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","7","6","1","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2014","First major","'40.0801'","Physics, General","Degrees total","25","18","7","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","15","12","3","0","0","0","0","0","0","8","4","4","-2"
"100751","The University of Alabama","2014","First major","'40.0801'","Physics, General","Degrees/certificates total","25","18","7","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","15","12","3","0","0","0","0","0","0","8","4","4","-2"
"100751","The University of Alabama","2014","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","-2"
"100751","The University of Alabama","2014","First major","'40.10'","Materials Sciences","Degrees total","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","4","4","0","-2"
