"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"110413","California Lutheran University","2020","Not on tenure/no tenure system, assistant professors","8","4","4","0","0","0","1","0","1","0","0","0","2","1","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2020","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2020","Not on tenure/no tenure system, lecturers","25","11","14","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","22","10","12","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2020","Tenured total","129","79","50","0","0","0","20","15","5","7","4","3","19","12","7","1","1","0","72","41","31","0","0","0","6","4","2","4","2","2","-2"
"110486","California State University-Bakersfield","2020","Tenured, professors","76","45","31","0","0","0","14","12","2","3","2","1","9","5","4","1","1","0","45","23","22","0","0","0","3","2","1","1","0","1","-2"
"110486","California State University-Bakersfield","2020","Tenured, associate professors","53","34","19","0","0","0","6","3","3","4","2","2","10","7","3","0","0","0","27","18","9","0","0","0","3","2","1","3","2","1","-2"
"110486","California State University-Bakersfield","2020","On-Tenure track total","109","57","52","1","1","0","25","15","10","6","1","5","11","6","5","0","0","0","45","23","22","0","0","0","1","1","0","20","10","10","-2"
"110486","California State University-Bakersfield","2020","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2020","On-tenure track, assistant professors","108","57","51","1","1","0","25","15","10","6","1","5","11","6","5","0","0","0","44","23","21","0","0","0","1","1","0","20","10","10","-2"
"110486","California State University-Bakersfield","2020","Not on tenure track/No tenure system system total","109","46","63","1","1","0","7","3","4","3","2","1","23","11","12","0","0","0","67","23","44","3","2","1","2","1","1","3","3","0","-2"
"110486","California State University-Bakersfield","2020","Not on tenure/no tenure system, lecturers","109","46","63","1","1","0","7","3","4","3","2","1","23","11","12","0","0","0","67","23","44","3","2","1","2","1","1","3","3","0","-2"
"110495","California State University-Stanislaus","2020","Tenured total","191","113","78","1","0","1","34","18","16","9","6","3","21","13","8","0","0","0","118","72","46","1","1","0","7","3","4","0","0","0","-2"
"110495","California State University-Stanislaus","2020","Tenured, professors","130","76","54","1","0","1","20","7","13","5","4","1","12","9","3","0","0","0","87","53","34","0","0","0","5","3","2","0","0","0","-2"
"110495","California State University-Stanislaus","2020","Tenured, associate professors","61","37","24","0","0","0","14","11","3","4","2","2","9","4","5","0","0","0","31","19","12","1","1","0","2","0","2","0","0","0","-2"
"110495","California State University-Stanislaus","2020","On-Tenure track total","81","35","46","1","0","1","11","8","3","7","4","3","7","3","4","0","0","0","41","15","26","0","0","0","9","2","7","5","3","2","-2"
"110495","California State University-Stanislaus","2020","On-tenure track, associate professors","4","2","2","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2020","On-tenure track, assistant professors","77","33","44","1","0","1","10","7","3","6","3","3","7","3","4","0","0","0","39","15","24","0","0","0","9","2","7","5","3","2","-2"
"110495","California State University-Stanislaus","2020","Not on tenure track/No tenure system system total","87","38","49","0","0","0","6","3","3","2","0","2","14","1","13","1","0","1","59","32","27","2","0","2","3","2","1","0","0","0","-2"
"110495","California State University-Stanislaus","2020","Not on tenure/no tenure system, lecturers","87","38","49","0","0","0","6","3","3","2","0","2","14","1","13","1","0","1","59","32","27","2","0","2","3","2","1","0","0","0","-2"
"110510","California State University-San Bernardino","2020","Tenured total","267","151","116","1","1","0","55","30","25","12","4","8","24","10","14","0","0","0","154","94","60","1","1","0","14","9","5","6","2","4","-2"
"110510","California State University-San Bernardino","2020","Tenured, professors","184","105","79","1","1","0","39","21","18","9","4","5","13","6","7","0","0","0","111","67","44","1","1","0","9","5","4","1","0","1","-2"
"110510","California State University-San Bernardino","2020","Tenured, associate professors","80","44","36","0","0","0","15","8","7","3","0","3","11","4","7","0","0","0","42","26","16","0","0","0","5","4","1","4","2","2","-2"
"110510","California State University-San Bernardino","2020","Tenured, assistant professors","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"110510","California State University-San Bernardino","2020","On-Tenure track total","140","59","81","3","0","3","23","11","12","11","5","6","25","15","10","0","0","0","57","22","35","2","1","1","8","1","7","11","4","7","-2"
"110510","California State University-San Bernardino","2020","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2020","On-tenure track, associate professors","6","1","5","0","0","0","1","0","1","1","0","1","1","1","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2020","On-tenure track, assistant professors","133","58","75","3","0","3","22","11","11","10","5","5","24","14","10","0","0","0","53","22","31","2","1","1","8","1","7","11","4","7","-2"
"110510","California State University-San Bernardino","2020","Not on tenure track/No tenure system system total","91","29","62","0","0","0","8","3","5","5","2","3","15","5","10","0","0","0","53","16","37","4","0","4","6","3","3","0","0","0","-2"
"110510","California State University-San Bernardino","2020","Not on tenure/no tenure system, lecturers","91","29","62","0","0","0","8","3","5","5","2","3","15","5","10","0","0","0","53","16","37","4","0","4","6","3","3","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2020","Tenured total","362","214","148","2","1","1","111","63","48","9","6","3","34","18","16","1","1","0","183","113","70","1","1","0","17","10","7","4","1","3","-2"
"110529","California State Polytechnic University-Pomona","2020","Tenured, professors","244","150","94","1","0","1","76","45","31","7","6","1","24","13","11","1","1","0","127","80","47","0","0","0","8","5","3","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2020","Tenured, associate professors","116","62","54","1","1","0","34","17","17","2","0","2","10","5","5","0","0","0","55","32","23","1","1","0","9","5","4","4","1","3","-2"
"110529","California State Polytechnic University-Pomona","2020","Tenured, assistant professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2020","On-Tenure track total","188","98","90","0","0","0","23","9","14","6","3","3","19","11","8","0","0","0","82","40","42","2","1","1","18","8","10","38","26","12","-2"
"110529","California State Polytechnic University-Pomona","2020","On-tenure track, associate professors","13","7","6","0","0","0","2","0","2","1","1","0","1","0","1","0","0","0","7","4","3","0","0","0","2","2","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2020","On-tenure track, assistant professors","175","91","84","0","0","0","21","9","12","5","2","3","18","11","7","0","0","0","75","36","39","2","1","1","16","6","10","38","26","12","-2"
"110529","California State Polytechnic University-Pomona","2020","Not on tenure track/No tenure system system total","119","65","54","1","1","0","22","11","11","3","2","1","16","11","5","0","0","0","75","39","36","0","0","0","2","1","1","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2020","Not on tenure/no tenure system, lecturers","119","65","54","1","1","0","22","11","11","3","2","1","16","11","5","0","0","0","75","39","36","0","0","0","2","1","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","Tenured total","168","82","86","2","1","1","39","18","21","13","7","6","17","10","7","0","0","0","83","40","43","5","3","2","9","3","6","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","Tenured, professors","107","59","48","0","0","0","26","13","13","9","5","4","11","6","5","0","0","0","55","30","25","2","2","0","4","3","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","Tenured, associate professors","61","23","38","2","1","1","13","5","8","4","2","2","6","4","2","0","0","0","28","10","18","3","1","2","5","0","5","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","On-Tenure track total","123","51","72","0","0","0","19","9","10","11","4","7","21","6","15","0","0","0","45","16","29","3","1","2","8","5","3","16","10","6","-2"
"110547","California State University-Dominguez Hills","2020","On-tenure track, professors","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","1","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","On-tenure track, associate professors","8","4","4","0","0","0","2","1","1","1","1","0","1","0","1","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2020","On-tenure track, assistant professors","111","43","68","0","0","0","17","8","9","10","3","7","20","6","14","0","0","0","38","11","27","3","1","2","7","4","3","16","10","6","-2"
"110547","California State University-Dominguez Hills","2020","Not on tenure track/No tenure system system total","128","55","73","2","1","1","10","3","7","19","6","13","27","12","15","0","0","0","59","29","30","2","0","2","8","4","4","1","0","1","-2"
"110547","California State University-Dominguez Hills","2020","Not on tenure/no tenure system, lecturers","128","55","73","2","1","1","10","3","7","19","6","13","27","12","15","0","0","0","59","29","30","2","0","2","8","4","4","1","0","1","-2"
"110556","California State University-Fresno","2020","Tenured total","365","218","147","0","0","0","68","50","18","10","5","5","35","19","16","0","0","0","231","133","98","5","4","1","6","2","4","10","5","5","-2"
"110556","California State University-Fresno","2020","Tenured, professors","224","150","74","0","0","0","45","34","11","6","3","3","22","15","7","0","0","0","142","92","50","3","2","1","4","2","2","2","2","0","-2"
"110556","California State University-Fresno","2020","Tenured, associate professors","138","65","73","0","0","0","23","16","7","4","2","2","13","4","9","0","0","0","87","39","48","1","1","0","2","0","2","8","3","5","-2"
"110556","California State University-Fresno","2020","Tenured, no academic rank","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2020","On-Tenure track total","207","100","107","3","1","2","32","15","17","12","6","6","37","17","20","0","0","0","84","36","48","3","2","1","13","8","5","23","15","8","-2"
"110556","California State University-Fresno","2020","On-tenure track, associate professors","7","4","3","0","0","0","3","1","2","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2020","On-tenure track, assistant professors","198","95","103","3","1","2","29","14","15","12","6","6","33","15","18","0","0","0","82","34","48","3","2","1","13","8","5","23","15","8","-2"
"110556","California State University-Fresno","2020","On-tenure track, no academic rank","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2020","Not on tenure track/No tenure system system total","224","93","131","3","0","3","21","10","11","5","1","4","32","13","19","1","1","0","137","57","80","5","1","4","15","7","8","5","3","2","-2"
"110556","California State University-Fresno","2020","Not on tenure/no tenure system, lecturers","224","93","131","3","0","3","21","10","11","5","1","4","32","13","19","1","1","0","137","57","80","5","1","4","15","7","8","5","3","2","-2"
"110565","California State University-Fullerton","2020","Tenured total","571","310","261","1","1","0","129","66","63","17","8","9","53","30","23","1","1","0","360","196","164","0","0","0","5","4","1","5","4","1","-2"
"110565","California State University-Fullerton","2020","Tenured, professors","364","208","156","1","1","0","82","45","37","4","2","2","27","17","10","1","1","0","248","141","107","0","0","0","1","1","0","0","0","0","-2"
"110565","California State University-Fullerton","2020","Tenured, associate professors","207","102","105","0","0","0","47","21","26","13","6","7","26","13","13","0","0","0","112","55","57","0","0","0","4","3","1","5","4","1","-2"
"110565","California State University-Fullerton","2020","On-Tenure track total","222","92","130","2","1","1","53","22","31","17","5","12","33","12","21","0","0","0","85","41","44","2","0","2","6","1","5","24","10","14","-2"
"110565","California State University-Fullerton","2020","On-tenure track, associate professors","10","6","4","0","0","0","3","2","1","1","1","0","1","0","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2020","On-tenure track, assistant professors","212","86","126","2","1","1","50","20","30","16","4","12","32","12","20","0","0","0","80","38","42","2","0","2","6","1","5","24","10","14","-2"
"110565","California State University-Fullerton","2020","Not on tenure track/No tenure system system total","225","95","130","0","0","0","35","15","20","4","1","3","22","7","15","0","0","0","142","62","80","3","2","1","18","7","11","1","1","0","-2"
"110565","California State University-Fullerton","2020","Not on tenure/no tenure system, lecturers","225","95","130","0","0","0","35","15","20","4","1","3","22","7","15","0","0","0","142","62","80","3","2","1","18","7","11","1","1","0","-2"
"110574","California State University-East Bay","2020","Tenured total","189","95","94","0","0","0","45","18","27","11","5","6","15","8","7","1","0","1","106","57","49","1","0","1","7","5","2","3","2","1","-2"
"110574","California State University-East Bay","2020","Tenured, professors","116","60","56","0","0","0","30","12","18","6","4","2","7","2","5","1","0","1","66","38","28","1","0","1","4","3","1","1","1","0","-2"
"110574","California State University-East Bay","2020","Tenured, associate professors","69","34","35","0","0","0","15","6","9","4","1","3","8","6","2","0","0","0","37","18","19","0","0","0","3","2","1","2","1","1","-2"
"110574","California State University-East Bay","2020","Tenured, assistant professors","4","1","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2020","On-Tenure track total","136","64","72","0","0","0","29","16","13","4","1","3","14","9","5","0","0","0","57","20","37","2","1","1","15","7","8","15","10","5","-2"
"110574","California State University-East Bay","2020","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2020","On-tenure track, associate professors","11","6","5","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","2","2","0","1","1","0","-2"
"110574","California State University-East Bay","2020","On-tenure track, assistant professors","123","56","67","0","0","0","25","13","12","4","1","3","14","9","5","0","0","0","51","18","33","2","1","1","13","5","8","14","9","5","-2"
"110574","California State University-East Bay","2020","Not on tenure track/No tenure system system total","54","19","35","0","0","0","2","0","2","7","1","6","1","1","0","2","0","2","37","15","22","1","1","0","3","1","2","1","0","1","-2"
"110574","California State University-East Bay","2020","Not on tenure/no tenure system, lecturers","54","19","35","0","0","0","2","0","2","7","1","6","1","1","0","2","0","2","37","15","22","1","1","0","3","1","2","1","0","1","-2"
"110583","California State University-Long Beach","2020","Tenured total","552","288","264","3","1","2","128","55","73","18","11","7","52","27","25","0","0","0","320","176","144","4","1","3","25","16","9","2","1","1","-2"
"110583","California State University-Long Beach","2020","Tenured, professors","360","195","165","1","1","0","84","38","46","10","7","3","28","17","11","0","0","0","221","121","100","3","1","2","13","10","3","0","0","0","-2"
"110583","California State University-Long Beach","2020","Tenured, associate professors","189","93","96","2","0","2","44","17","27","8","4","4","23","10","13","0","0","0","97","55","42","1","0","1","12","6","6","2","1","1","-2"
"110583","California State University-Long Beach","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2020","Tenured, no academic rank","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2020","On-Tenure track total","237","95","142","1","0","1","46","17","29","13","6","7","29","11","18","0","0","0","108","42","66","5","1","4","9","6","3","26","12","14","-2"
"110583","California State University-Long Beach","2020","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2020","On-tenure track, associate professors","5","2","3","0","0","0","1","1","0","1","0","1","1","0","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2020","On-tenure track, assistant professors","230","91","139","1","0","1","45","16","29","12","6","6","28","11","17","0","0","0","104","39","65","5","1","4","9","6","3","26","12","14","-2"
"110583","California State University-Long Beach","2020","Not on tenure track/No tenure system system total","298","137","161","2","0","2","35","19","16","17","8","9","37","15","22","0","0","0","188","87","101","9","2","7","10","6","4","0","0","0","-2"
"110583","California State University-Long Beach","2020","Not on tenure/no tenure system, lecturers","298","137","161","2","0","2","35","19","16","17","8","9","37","15","22","0","0","0","188","87","101","9","2","7","10","6","4","0","0","0","-2"
"110592","California State University-Los Angeles","2020","Tenured total","336","171","165","2","0","2","90","47","43","15","8","7","53","31","22","1","1","0","158","77","81","2","0","2","13","6","7","2","1","1","-2"
"110592","California State University-Los Angeles","2020","Tenured, professors","259","135","124","0","0","0","73","39","34","10","6","4","38","21","17","1","1","0","127","63","64","1","0","1","9","5","4","0","0","0","-2"
"110592","California State University-Los Angeles","2020","Tenured, associate professors","77","36","41","2","0","2","17","8","9","5","2","3","15","10","5","0","0","0","31","14","17","1","0","1","4","1","3","2","1","1","-2"
"110592","California State University-Los Angeles","2020","On-Tenure track total","198","84","114","1","0","1","43","18","25","17","11","6","38","15","23","0","0","0","53","23","30","7","0","7","9","7","2","30","10","20","-2"
"110592","California State University-Los Angeles","2020","On-tenure track, associate professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110592","California State University-Los Angeles","2020","On-tenure track, assistant professors","197","83","114","1","0","1","42","17","25","17","11","6","38","15","23","0","0","0","53","23","30","7","0","7","9","7","2","30","10","20","-2"
"110592","California State University-Los Angeles","2020","Not on tenure track/No tenure system system total","162","66","96","2","0","2","30","16","14","10","4","6","33","12","21","0","0","0","79","31","48","2","2","0","6","1","5","0","0","0","-2"
"110592","California State University-Los Angeles","2020","Not on tenure/no tenure system, lecturers","162","66","96","2","0","2","30","16","14","10","4","6","33","12","21","0","0","0","79","31","48","2","2","0","6","1","5","0","0","0","-2"
"110608","California State University-Northridge","2020","Tenured total","556","288","268","3","1","2","112","60","52","32","10","22","60","31","29","0","0","0","325","171","154","7","3","4","17","12","5","0","0","0","-2"
"110608","California State University-Northridge","2020","Tenured, professors","384","209","175","3","1","2","73","40","33","23","7","16","52","26","26","0","0","0","223","128","95","5","3","2","5","4","1","0","0","0","-2"
"110608","California State University-Northridge","2020","Tenured, associate professors","163","76","87","0","0","0","36","18","18","8","3","5","7","5","2","0","0","0","98","42","56","2","0","2","12","8","4","0","0","0","-2"
"110608","California State University-Northridge","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
