"unitid","institution name","year","S2011_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2011_F_RV.Grand total","S2011_F_RV.Grand total men","S2011_F_RV.Grand total women","S2011_F_RV.American Indian or Alaska Native total","S2011_F_RV.American Indian or Alaska Native men","S2011_F_RV.American Indian or Alaska Native women","S2011_F_RV.Asian total","S2011_F_RV.Asian men","S2011_F_RV.Asian women","S2011_F_RV.Black or African American total","S2011_F_RV.Black or African American men","S2011_F_RV.Black or African American women","S2011_F_RV.Hispanic or Latino total","S2011_F_RV.Hispanic or Latino men","S2011_F_RV.Hispanic or Latino women","S2011_F_RV.Native Hawaiian or Other Pacific Islander total","S2011_F_RV.Native Hawaiian or Other Pacific Islander men","S2011_F_RV.Native Hawaiian or Other Pacific Islander women","S2011_F_RV.White total","S2011_F_RV.White men","S2011_F_RV.White women","S2011_F_RV.Two or more races total","S2011_F_RV.Two or more races men","S2011_F_RV.Two or more races women","S2011_F_RV.Race/ethnicity unknown total","S2011_F_RV.Race/ethnicity unknown men","S2011_F_RV.Race/ethnicity unknown women","S2011_F_RV.Nonresident alien total","S2011_F_RV.Nonresident alien men","S2011_F_RV.Nonresident alien women","IDX_HR"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Tenured, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Tenured, No academic rank","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Tenured total","26","22","4","0","0","0","2","1","1","1","1","0","1","1","0","0","0","0","22","19","3","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","11","9","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","14","11","3","0","0","0","2","1","1","0","0","0","2","1","1","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","-2"
"111188","California State University Maritime Academy","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Tenured, Professors","106","77","29","0","0","0","8","4","4","3","3","0","2","2","0","0","0","0","89","65","24","0","0","0","3","2","1","1","1","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","69","43","26","1","1","0","3","3","0","2","0","2","2","0","2","0","0","0","58","36","22","0","0","0","2","2","0","1","1","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Tenured total","175","120","55","1","1","0","11","7","4","5","3","2","4","2","2","0","0","0","147","101","46","0","0","0","5","4","1","2","2","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","12","8","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","6","2","0","0","0","2","2","0","1","0","1","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","67","29","38","0","0","0","5","1","4","1","1","0","4","1","3","0","0","0","44","19","25","1","0","1","6","2","4","6","5","1","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","83","40","43","0","0","0","5","1","4","2","1","1","4","1","3","0","0","0","52","25","27","1","0","1","12","7","5","7","5","2","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","16","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","1","0","0","0","5","4","1","1","1","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","33","19","14","0","0","0","2","1","1","0","0","0","2","1","1","0","0","0","24","14","10","0","0","0","2","1","1","3","2","1","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","53","29","24","0","0","0","4","2","2","3","2","1","2","0","2","0","0","0","38","21","17","0","0","0","3","2","1","3","2","1","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","25","8","17","0","0","0","3","0","3","0","0","0","2","0","2","0","0","0","13","3","10","0","0","0","7","5","2","0","0","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","7","1","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","1","0","0","0","4","0","4","0","0","0","-2"
"111948","Chapman University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","134","71","63","0","0","0","9","3","6","3","2","1","7","1","6","0","0","0","87","48","39","0","0","0","21","12","9","7","5","2","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Tenured, Professors","53","41","12","1","1","0","1","1","0","3","1","2","1","1","0","0","0","0","46","37","9","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","35","25","10","0","0","0","5","2","3","0","0","0","2","2","0","0","0","0","26","19","7","0","0","0","2","2","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Tenured, Lecturers","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Tenured total","89","67","22","1","1","0","6","3","3","3","1","2","3","3","0","0","0","0","73","57","16","0","0","0","2","2","0","1","0","1","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","34","22","12","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","25","16","9","0","0","0","1","0","1","4","3","1","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","34","22","12","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","25","16","9","0","0","0","1","0","1","4","3","1","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","6","2","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","21","11","10","0","0","0","2","0","2","0","0","0","3","1","2","0","0","0","15","9","6","1","1","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","29","14","15","0","0","0","3","0","3","0","0","0","4","1","3","0","0","0","21","12","9","1","1","0","0","0","0","0","0","0","-2"
"112570","Columbia College Hollywood","2011","Total full-time Instruction/research/public service, Tenured, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112570","Columbia College Hollywood","2011","Total full-time Instruction/research/public service, Tenured total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Tenured, Professors","35","24","11","0","0","0","4","3","1","1","1","0","1","1","0","0","0","0","29","19","10","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Tenured total","38","26","12","0","0","0","4","3","1","1","1","0","1","1","0","0","0","0","32","21","11","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","18","9","9","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","13","7","6","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","26","15","11","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","21","13","8","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","5","2","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","3","1","2","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"115083","Golden Gate University-San Francisco","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","15","5","10","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","12","4","8","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Tenured, Professors","41","34","7","0","0","0","4","3","1","1","1","0","3","2","1","0","0","0","33","28","5","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","27","11","16","0","0","0","4","0","4","0","0","0","1","1","0","0","0","0","22","10","12","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Tenured total","68","45","23","0","0","0","8","3","5","1","1","0","4","3","1","0","0","0","55","38","17","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","13","4","9","0","0","0","2","0","2","2","1","1","0","0","0","0","0","0","9","3","6","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","13","4","9","0","0","0","2","0","2","2","1","1","0","0","0","0","0","0","9","3","6","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","4","3","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"115409","Harvey Mudd College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","5","3","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"117168","Laguna College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"117168","Laguna College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","-2"
"117168","Laguna College of Art and Design","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","5","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"117168","Laguna College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","15","11","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","14","10","4","0","0","0","0","0","0","0","0","0","-2"
"117575","Southern California Seminary","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","3","3","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"117575","Southern California Seminary","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","3","3","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Tenured, Professors","208","147","61","0","0","0","17","14","3","8","6","2","16","7","9","0","0","0","149","108","41","2","1","1","16","11","5","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","124","68","56","1","0","1","13","7","6","8","7","1","17","8","9","0","0","0","80","43","37","1","1","0","4","2","2","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","8","5","3","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Tenured total","340","220","120","1","0","1","31","22","9","16","13","3","34","16","18","0","0","0","235","154","81","3","2","1","20","13","7","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","13","6","7","0","0","0","2","0","2","1","0","1","2","0","2","0","0","0","5","4","1","0","0","0","2","2","0","1","0","1","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","78","29","49","0","0","0","9","2","7","2","1","1","10","4","6","0","0","0","47","19","28","3","0","3","0","0","0","7","3","4","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","91","35","56","0","0","0","11","2","9","3","1","2","12","4","8","0","0","0","52","23","29","3","0","3","2","2","0","8","3","5","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","21","7","14","0","0","0","2","1","1","1","0","1","1","0","1","0","0","0","14","6","8","0","0","0","3","0","3","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","32","17","15","0","0","0","4","1","3","2","1","1","4","2","2","0","0","0","19","12","7","0","0","0","2","1","1","1","0","1","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","47","19","28","0","0","0","2","0","2","5","3","2","8","4","4","0","0","0","32","12","20","0","0","0","0","0","0","0","0","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"117946","Loyola Marymount University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","103","45","58","0","0","0","8","2","6","9","5","4","13","6","7","0","0","0","66","30","36","0","0","0","5","1","4","2","1","1","-2"
"120403","Otis College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","17","9","8","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"120403","Otis College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","28","11","17","0","0","0","2","0","2","1","0","1","2","2","0","0","0","0","23","9","14","0","0","0","0","0","0","0","0","0","-2"
"120403","Otis College of Art and Design","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","10","4","6","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"120403","Otis College of Art and Design","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","55","24","31","0","0","0","3","0","3","1","0","1","4","3","1","0","0","0","47","21","26","0","0","0","0","0","0","0","0","0","-2"
"120698","Palo Alto University","2011","Total full-time Instruction/research/public service, Tenured, Professors","8","7","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","-2"
"120698","Palo Alto University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
