"unitid","institution name","year","C2020_A.First or Second Major","C2020_A.CIP Code -  2020 Classification","CipTitle","C2020_A.Award Level code","C2020_A.Grand total","C2020_A.Grand total men","C2020_A.Grand total women","C2020_A.American Indian or Alaska Native total","C2020_A.American Indian or Alaska Native men","C2020_A.American Indian or Alaska Native women","C2020_A.Asian total","C2020_A.Asian men","C2020_A.Asian women","C2020_A.Black or African American total","C2020_A.Black or African American men","C2020_A.Black or African American women","C2020_A.Hispanic or Latino total","C2020_A.Hispanic or Latino men","C2020_A.Hispanic or Latino women","C2020_A.Native Hawaiian or Other Pacific Islander total","C2020_A.Native Hawaiian or Other Pacific Islander men","C2020_A.Native Hawaiian or Other Pacific Islander women","C2020_A.White total","C2020_A.White men","C2020_A.White women","C2020_A.Two or more races total","C2020_A.Two or more races men","C2020_A.Two or more races women","C2020_A.Race/ethnicity unknown total","C2020_A.Race/ethnicity unknown men","C2020_A.Race/ethnicity unknown women","C2020_A.Nonresident alien total","C2020_A.Nonresident alien men","C2020_A.Nonresident alien women","IDX_C"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","37","20","17","1","1","0","4","2","2","0","0","0","2","0","2","0","0","0","26","16","10","2","0","2","1","1","0","1","0","1","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","37","20","17","1","1","0","4","2","2","0","0","0","2","0","2","0","0","0","26","16","10","2","0","2","1","1","0","1","0","1","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Bachelor's degree","37","20","17","1","1","0","4","2","2","0","0","0","2","0","2","0","0","0","26","16","10","2","0","2","1","1","0","1","0","1","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","37","20","17","1","1","0","4","2","2","0","0","0","2","0","2","0","0","0","26","16","10","2","0","2","1","1","0","1","0","1","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","37","20","17","1","1","0","4","2","2","0","0","0","2","0","2","0","0","0","26","16","10","2","0","2","1","1","0","1","0","1","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.08'","Physics","Bachelor's degree","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.08'","Physics","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.08'","Physics","Degrees total","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.08'","Physics","Degrees/certificates total","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0801'","Physics, General","Bachelor's degree","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0801'","Physics, General","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0801'","Physics, General","Degrees total","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","34","24","10","0","0","0","5","4","1","0","0","0","8","5","3","0","0","0","19","13","6","0","0","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40'","Physical Sciences","Bachelor's degree","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","2","0","2","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40'","Physical Sciences","Degrees total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","2","0","2","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40'","Physical Sciences","Degrees/certificates total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","2","0","2","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.05'","Chemistry","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.05'","Chemistry","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.05'","Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0501'","Chemistry, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.08'","Physics","Bachelor's degree","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.08'","Physics","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.08'","Physics","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0801'","Physics, General","Bachelor's degree","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0801'","Physics, General","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2020","Second major","'40.0801'","Physics, General","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40'","Physical Sciences","Bachelor's degree","7","2","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","1","1","0","1","-2"
"111948","Chapman University","2020","First major","'40'","Physical Sciences","Degrees total","7","2","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","1","1","0","1","-2"
"111948","Chapman University","2020","First major","'40'","Physical Sciences","Degrees/certificates total","7","2","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","1","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.05'","Chemistry","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.05'","Chemistry","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.05'","Chemistry","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.0501'","Chemistry, General","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"111948","Chapman University","2020","First major","'40.08'","Physics","Bachelor's degree","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.08'","Physics","Degrees total","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.08'","Physics","Degrees/certificates total","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0801'","Physics, General","Bachelor's degree","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0801'","Physics, General","Degrees total","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","5","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0810'","Theoretical and Mathematical Physics","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40'","Physical Sciences","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40'","Physical Sciences","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40'","Physical Sciences","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.08'","Physics","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.08'","Physics","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.08'","Physics","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.0801'","Physics, General","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.0801'","Physics, General","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2020","Second major","'40.0801'","Physics, General","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40'","Physical Sciences","Bachelor's degree","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40'","Physical Sciences","Degrees total","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40'","Physical Sciences","Degrees/certificates total","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.05'","Chemistry","Bachelor's degree","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.05'","Chemistry","Degrees total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.05'","Chemistry","Degrees/certificates total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0501'","Chemistry, General","Degrees total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.08'","Physics","Bachelor's degree","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.08'","Physics","Degrees total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.08'","Physics","Degrees/certificates total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0801'","Physics, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0801'","Physics, General","Degrees total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40'","Physical Sciences","Bachelor's degree","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40'","Physical Sciences","Degrees total","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40'","Physical Sciences","Degrees/certificates total","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40.05'","Chemistry","Bachelor's degree","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40.05'","Chemistry","Degrees total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40.05'","Chemistry","Degrees/certificates total","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2020","Second major","'40.0501'","Chemistry, General","Bachelor's degree","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","-2"
