"unitid","institution name","year","C2019_A.First or Second Major","C2019_A.CIP Code -  2010 Classification","CipTitle","C2019_A.Award Level code","C2019_A_RV.Grand total","C2019_A_RV.Grand total men","C2019_A_RV.Grand total women","C2019_A_RV.American Indian or Alaska Native total","C2019_A_RV.American Indian or Alaska Native men","C2019_A_RV.American Indian or Alaska Native women","C2019_A_RV.Asian total","C2019_A_RV.Asian men","C2019_A_RV.Asian women","C2019_A_RV.Black or African American total","C2019_A_RV.Black or African American men","C2019_A_RV.Black or African American women","C2019_A_RV.Hispanic or Latino total","C2019_A_RV.Hispanic or Latino men","C2019_A_RV.Hispanic or Latino women","C2019_A_RV.Native Hawaiian or Other Pacific Islander total","C2019_A_RV.Native Hawaiian or Other Pacific Islander men","C2019_A_RV.Native Hawaiian or Other Pacific Islander women","C2019_A_RV.White total","C2019_A_RV.White men","C2019_A_RV.White women","C2019_A_RV.Two or more races total","C2019_A_RV.Two or more races men","C2019_A_RV.Two or more races women","C2019_A_RV.Race/ethnicity unknown total","C2019_A_RV.Race/ethnicity unknown men","C2019_A_RV.Race/ethnicity unknown women","C2019_A_RV.Nonresident alien total","C2019_A_RV.Nonresident alien men","C2019_A_RV.Nonresident alien women","IDX_C"
"110097","Biola University","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40'","Physical Sciences","Bachelor's degree","109","66","43","0","0","0","10","8","2","0","0","0","17","10","7","0","0","0","69","40","29","11","6","5","1","1","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40'","Physical Sciences","Master's degree","5","4","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40'","Physical Sciences","Degrees total","114","70","44","0","0","0","11","8","3","0","0","0","18","11","7","0","0","0","71","42","29","11","6","5","1","1","0","2","2","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40'","Physical Sciences","Degrees/certificates total","114","70","44","0","0","0","11","8","3","0","0","0","18","11","7","0","0","0","71","42","29","11","6","5","1","1","0","2","2","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.05'","Chemistry","Bachelor's degree","29","19","10","0","0","0","4","4","0","0","0","0","6","2","4","0","0","0","17","12","5","1","0","1","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.05'","Chemistry","Master's degree","5","4","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.05'","Chemistry","Degrees total","34","23","11","0","0","0","5","4","1","0","0","0","7","3","4","0","0","0","19","14","5","1","0","1","0","0","0","2","2","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.05'","Chemistry","Degrees/certificates total","34","23","11","0","0","0","5","4","1","0","0","0","7","3","4","0","0","0","19","14","5","1","0","1","0","0","0","2","2","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0501'","Chemistry, General","Bachelor's degree","29","19","10","0","0","0","4","4","0","0","0","0","6","2","4","0","0","0","17","12","5","1","0","1","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0501'","Chemistry, General","Degrees total","29","19","10","0","0","0","4","4","0","0","0","0","6","2","4","0","0","0","17","12","5","1","0","1","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0501'","Chemistry, General","Degrees/certificates total","29","19","10","0","0","0","4","4","0","0","0","0","6","2","4","0","0","0","17","12","5","1","0","1","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0507'","Polymer Chemistry","Master's degree","5","4","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0507'","Polymer Chemistry","Degrees total","5","4","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0507'","Polymer Chemistry","Degrees/certificates total","5","4","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Bachelor's degree","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","49","24","25","0","0","0","3","2","1","0","0","0","6","3","3","0","0","0","33","15","18","7","4","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.08'","Physics","Bachelor's degree","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.08'","Physics","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.08'","Physics","Degrees total","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.08'","Physics","Degrees/certificates total","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0801'","Physics, General","Bachelor's degree","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0801'","Physics, General","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0801'","Physics, General","Degrees total","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","31","23","8","0","0","0","3","2","1","0","0","0","5","5","0","0","0","0","19","13","6","3","2","1","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40'","Physical Sciences","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40'","Physical Sciences","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40'","Physical Sciences","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.05'","Chemistry","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.05'","Chemistry","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.05'","Chemistry","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0501'","Chemistry, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.08'","Physics","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.08'","Physics","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.08'","Physics","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0801'","Physics, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0801'","Physics, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2019","Second major","'40.0801'","Physics, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40'","Physical Sciences","Bachelor's degree","8","4","4","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40'","Physical Sciences","Degrees total","8","4","4","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40'","Physical Sciences","Degrees/certificates total","8","4","4","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.05'","Chemistry","Bachelor's degree","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.05'","Chemistry","Degrees total","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.05'","Chemistry","Degrees/certificates total","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0501'","Chemistry, General","Bachelor's degree","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0501'","Chemistry, General","Degrees total","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0501'","Chemistry, General","Degrees/certificates total","6","3","3","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.08'","Physics","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.08'","Physics","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.08'","Physics","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0801'","Physics, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0801'","Physics, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0810'","Theoretical and Mathematical Physics","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2019","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40'","Physical Sciences","Bachelor's degree","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40'","Physical Sciences","Degrees total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40'","Physical Sciences","Degrees/certificates total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.05'","Chemistry","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.05'","Chemistry","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.05'","Chemistry","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0501'","Chemistry, General","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0501'","Chemistry, General","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0501'","Chemistry, General","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.08'","Physics","Bachelor's degree","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.08'","Physics","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.08'","Physics","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0801'","Physics, General","Bachelor's degree","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0801'","Physics, General","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","First major","'40.0801'","Physics, General","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2019","Second major","'40'","Physical Sciences","Bachelor's degree","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40'","Physical Sciences","Degrees total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40'","Physical Sciences","Degrees/certificates total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.08'","Physics","Bachelor's degree","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.08'","Physics","Degrees total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.08'","Physics","Degrees/certificates total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.0801'","Physics, General","Bachelor's degree","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.0801'","Physics, General","Degrees total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"112260","Claremont McKenna College","2019","Second major","'40.0801'","Physics, General","Degrees/certificates total","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","-2"
"115409","Harvey Mudd College","2019","First major","'40'","Physical Sciences","Bachelor's degree","24","11","13","0","0","0","3","1","2","0","0","0","2","1","1","0","0","0","13","6","7","1","1","0","1","1","0","4","1","3","-2"
"115409","Harvey Mudd College","2019","First major","'40'","Physical Sciences","Degrees total","24","11","13","0","0","0","3","1","2","0","0","0","2","1","1","0","0","0","13","6","7","1","1","0","1","1","0","4","1","3","-2"
"115409","Harvey Mudd College","2019","First major","'40'","Physical Sciences","Degrees/certificates total","24","11","13","0","0","0","3","1","2","0","0","0","2","1","1","0","0","0","13","6","7","1","1","0","1","1","0","4","1","3","-2"
"115409","Harvey Mudd College","2019","First major","'40.05'","Chemistry","Bachelor's degree","9","2","7","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","4","0","4","1","1","0","0","0","0","1","0","1","-2"
"115409","Harvey Mudd College","2019","First major","'40.05'","Chemistry","Degrees total","9","2","7","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","4","0","4","1","1","0","0","0","0","1","0","1","-2"
"115409","Harvey Mudd College","2019","First major","'40.05'","Chemistry","Degrees/certificates total","9","2","7","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","4","0","4","1","1","0","0","0","0","1","0","1","-2"
