"unitid","institution name","year","C2009_A.CIP Code -  2000 Classification","CipTitle","C2009_A.First or Second Major","C2009_A.Award Level code","C2009_A_RV.Grand total","C2009_A_RV.Grand total men","C2009_A_RV.Grand total women","C2009_A_RV.American Indian or Alaska Native total - derived","C2009_A_RV.American Indian or Alaska Native men - derived","C2009_A_RV.American Indian or Alaska Native women - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","C2009_A_RV.Black or African American/Black non-Hispanic total - derived","C2009_A_RV.Black or African American/Black non-Hispanic men - derived","C2009_A_RV.Black or African American/Black non-Hispanic women - derived","C2009_A_RV.Hispanic or Latino/Hispanic total - derived","C2009_A_RV.Hispanic or Latino/Hispanic men - derived","C2009_A_RV.Hispanic or Latino/Hispanic women - derived","C2009_A_RV.White/White non-Hispanic total - derived","C2009_A_RV.White/White non-Hispanic men - derived","C2009_A_RV.White/White non-Hispanic women - derived","C2009_A_RV.American Indian or Alaska Native total - new","C2009_A_RV.American Indian or Alaska Native men - new","C2009_A_RV.American Indian or Alaska Native women - new","C2009_A_RV.Asian total - new","C2009_A_RV.Asian men - new","C2009_A_RV.Asian women - new","C2009_A_RV.Black or African American total - new","C2009_A_RV.Black or African American men - new","C2009_A_RV.Black or African American women - new","C2009_A_RV.Hispanic or Latino total - new","C2009_A_RV.Hispanic or Latino men - new","C2009_A_RV.Hispanic or Latino women - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander total - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander men - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander women - new","C2009_A_RV.White total - new","C2009_A_RV.White men - new","C2009_A_RV.White women - new","C2009_A_RV.Two or more races total - new","C2009_A_RV.Two or more races men - new","C2009_A_RV.Two or more races women - new","C2009_A_RV.American Indian or Alaska Native total - old","C2009_A_RV.American Indian or Alaska Native men - old","C2009_A_RV.American Indian or Alaska Native women - old","C2009_A_RV.Asian or Pacific Islander total - old","C2009_A_RV.Asian or Pacific Islander men - old","C2009_A_RV.Asian or Pacific Islander women - old","C2009_A_RV.Black non-Hispanic  total - old","C2009_A_RV.Black non-Hispanic men - old","C2009_A_RV.Black non-Hispanic women - old","C2009_A_RV.Hispanic total - old","C2009_A_RV.Hispanic men - old","C2009_A_RV.Hispanic women - old","C2009_A_RV.White non-Hispanic total - old","C2009_A_RV.White non-Hispanic men - old","C2009_A_RV.White non-Hispanic women - old","C2009_A_RV.Race/ethnicity unknown total","C2009_A_RV.Race/ethnicity unknown men","C2009_A_RV.Race/ethnicity unknown women","C2009_A_RV.Nonresident alien total","C2009_A_RV.Nonresident alien men","C2009_A_RV.Nonresident alien women","IDX_C"
"100654","Alabama A & M University","2009","'40.08'","Physics","First major","Doctor's degree (old degree classification)","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100654","Alabama A & M University","2009","'40.08'","Physics","First major","Degrees total","6","4","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","4","1","-2"
"100654","Alabama A & M University","2009","'40.08'","Physics","First major","Degrees/certificates total","6","4","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","4","1","-2"
"100654","Alabama A & M University","2009","'40.0801'","Physics, General","First major","Bachelor's degree","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","'40.0801'","Physics, General","First major","Master's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2009","'40.0801'","Physics, General","First major","Degrees total","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2009","'40.0801'","Physics, General","First major","Degrees/certificates total","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2009","'40.0899'","Physics, Other","First major","Doctor's degree (old degree classification)","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100654","Alabama A & M University","2009","'40.0899'","Physics, Other","First major","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100654","Alabama A & M University","2009","'40.0899'","Physics, Other","First major","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","First major","Bachelor's degree","18","11","7","1","0","1","1","0","1","2","1","1","1","1","0","11","8","3",,,,,,,,,,,,,,,,,,,,,,"1","0","1","1","0","1","2","1","1","1","1","0","11","8","3","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","First major","Master's degree","26","15","11","1","0","1","1","0","1","1","1","0","0","0","0","17","11","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","1","0","1","1","1","0","0","0","0","17","11","6","0","0","0","6","3","3","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","First major","Doctor's degree (old degree classification)","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","First major","Degrees total","50","31","19","2","0","2","2","0","2","3","2","1","1","1","0","33","23","10",,,,,,,,,,,,,,,,,,,,,,"2","0","2","2","0","2","3","2","1","1","1","0","33","23","10","0","0","0","9","5","4","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","First major","Degrees/certificates total","50","31","19","2","0","2","2","0","2","3","2","1","1","1","0","33","23","10",,,,,,,,,,,,,,,,,,,,,,"2","0","2","2","0","2","3","2","1","1","1","0","33","23","10","0","0","0","9","5","4","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","Second major","Bachelor's degree","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","Second major","Degrees total","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40'","Physical sciences.","Second major","Degrees/certificates total","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.04'","Atmospheric Sciences and Meteorology","First major","Master's degree","15","11","4","0","0","0","0","0","0","1","1","0","0","0","0","13","10","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","13","10","3","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.04'","Atmospheric Sciences and Meteorology","First major","Doctor's degree (old degree classification)","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.04'","Atmospheric Sciences and Meteorology","First major","Degrees total","18","14","4","0","0","0","0","0","0","1","1","0","0","0","0","15","12","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","15","12","3","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.04'","Atmospheric Sciences and Meteorology","First major","Degrees/certificates total","18","14","4","0","0","0","0","0","0","1","1","0","0","0","0","15","12","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","15","12","3","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0401'","Atmospheric Sciences and Meteorology, General","First major","Master's degree","15","11","4","0","0","0","0","0","0","1","1","0","0","0","0","13","10","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","13","10","3","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0401'","Atmospheric Sciences and Meteorology, General","First major","Doctor's degree (old degree classification)","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0401'","Atmospheric Sciences and Meteorology, General","First major","Degrees total","18","14","4","0","0","0","0","0","0","1","1","0","0","0","0","15","12","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","15","12","3","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0401'","Atmospheric Sciences and Meteorology, General","First major","Degrees/certificates total","18","14","4","0","0","0","0","0","0","1","1","0","0","0","0","15","12","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","15","12","3","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","First major","Bachelor's degree","8","3","5","1","0","1","1","0","1","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","1","0","1","2","1","1","0","0","0","3","2","1","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","First major","Master's degree","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","First major","Degrees total","10","3","7","1","0","1","2","0","2","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","2","0","2","2","1","1","0","0","0","3","2","1","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","First major","Degrees/certificates total","10","3","7","1","0","1","2","0","2","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","2","0","2","2","1","1","0","0","0","3","2","1","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","Second major","Bachelor's degree","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","Second major","Degrees total","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.05'","Chemistry","Second major","Degrees/certificates total","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","First major","Bachelor's degree","8","3","5","1","0","1","1","0","1","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","1","0","1","2","1","1","0","0","0","3","2","1","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","First major","Master's degree","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","First major","Degrees total","10","3","7","1","0","1","2","0","2","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","2","0","2","2","1","1","0","0","0","3","2","1","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","10","3","7","1","0","1","2","0","2","2","1","1","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","2","0","2","2","1","1","0","0","0","3","2","1","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","Second major","Bachelor's degree","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","Second major","Degrees total","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0501'","Chemistry, General","Second major","Degrees/certificates total","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","First major","Bachelor's degree","10","8","2","0","0","0","0","0","0","0","0","0","1","1","0","8","6","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","1","0","8","6","2","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","First major","Master's degree","9","4","5","1","0","1","0","0","0","0","0","0","0","0","0","4","1","3",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","First major","Doctor's degree (old degree classification)","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","First major","Degrees total","22","14","8","1","0","1","0","0","0","0","0","0","1","1","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","1","0","15","9","6","0","0","0","5","4","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","First major","Degrees/certificates total","22","14","8","1","0","1","0","0","0","0","0","0","1","1","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","1","0","15","9","6","0","0","0","5","4","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","Second major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","Second major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.08'","Physics","Second major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","First major","Bachelor's degree","10","8","2","0","0","0","0","0","0","0","0","0","1","1","0","8","6","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","1","0","8","6","2","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","First major","Master's degree","9","4","5","1","0","1","0","0","0","0","0","0","0","0","0","4","1","3",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","First major","Doctor's degree (old degree classification)","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","First major","Degrees total","22","14","8","1","0","1","0","0","0","0","0","0","1","1","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","1","0","15","9","6","0","0","0","5","4","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","First major","Degrees/certificates total","22","14","8","1","0","1","0","0","0","0","0","0","1","1","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","1","0","15","9","6","0","0","0","5","4","1","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","Second major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","Second major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","'40.0801'","Physics, General","Second major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","First major","Bachelor's degree","37","17","20","0","0","0","1","1","0","3","0","3","1","0","1","31","16","15",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","3","0","3","1","0","1","31","16","15","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","First major","Master's degree","16","10","6","0","0","0","0","0","0","0","0","0","2","2","0","8","5","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","2","2","0","8","5","3","0","0","0","6","3","3","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","First major","Doctor's degree (old degree classification)","16","10","6","0","0","0","0","0","0","1","1","0","0","0","0","4","3","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","1","0","0","0","0","4","3","1","0","0","0","11","6","5","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","First major","Degrees total","69","37","32","0","0","0","1","1","0","4","1","3","3","2","1","43","24","19",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","4","1","3","3","2","1","43","24","19","0","0","0","18","9","9","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","First major","Degrees/certificates total","69","37","32","0","0","0","1","1","0","4","1","3","3","2","1","43","24","19",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","4","1","3","3","2","1","43","24","19","0","0","0","18","9","9","-2"
"100751","The University of Alabama","2009","'40'","Physical sciences.","Second major","Bachelor's degree","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","-2"
