"unitid","institution name","year","S2011_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2011_F_RV.Grand total","S2011_F_RV.Grand total men","S2011_F_RV.Grand total women","S2011_F_RV.American Indian or Alaska Native total","S2011_F_RV.American Indian or Alaska Native men","S2011_F_RV.American Indian or Alaska Native women","S2011_F_RV.Asian total","S2011_F_RV.Asian men","S2011_F_RV.Asian women","S2011_F_RV.Black or African American total","S2011_F_RV.Black or African American men","S2011_F_RV.Black or African American women","S2011_F_RV.Hispanic or Latino total","S2011_F_RV.Hispanic or Latino men","S2011_F_RV.Hispanic or Latino women","S2011_F_RV.Native Hawaiian or Other Pacific Islander total","S2011_F_RV.Native Hawaiian or Other Pacific Islander men","S2011_F_RV.Native Hawaiian or Other Pacific Islander women","S2011_F_RV.White total","S2011_F_RV.White men","S2011_F_RV.White women","S2011_F_RV.Two or more races total","S2011_F_RV.Two or more races men","S2011_F_RV.Two or more races women","S2011_F_RV.Race/ethnicity unknown total","S2011_F_RV.Race/ethnicity unknown men","S2011_F_RV.Race/ethnicity unknown women","S2011_F_RV.Nonresident alien total","S2011_F_RV.Nonresident alien men","S2011_F_RV.Nonresident alien women","IDX_HR"
"100654","Alabama A & M University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","11","7","4","0","0","0","1","1","0","8","4","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","62","41","21","0","0","0","2","2","0","39","22","17","0","0","0","0","0","0","11","8","3","0","0","0","0","0","0","10","9","1","-2"
"100654","Alabama A & M University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","37","11","26","0","0","0","0","0","0","34","10","24","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","1","-2"
"100654","Alabama A & M University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","113","60","53","0","0","0","3","3","0","84","37","47","0","0","0","0","0","0","15","11","4","0","0","0","0","0","0","11","9","2","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Tenured, Professors","78","69","9","0","0","0","12","12","0","1","1","0","2","2","0","0","0","0","63","54","9","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","71","47","24","0","0","0","17","16","1","5","3","2","0","0","0","0","0","0","49","28","21","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Tenured total","150","116","34","0","0","0","29","28","1","6","4","2","3","2","1","0","0","0","112","82","30","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","6","3","0","0","0","2","2","0","1","0","1","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","65","49","16","0","0","0","11","10","1","3","1","2","3","2","1","0","0","0","46","34","12","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","75","56","19","0","0","0","13","12","1","4","1","3","3","2","1","0","0","0","53","39","14","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","9","3","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","23","6","17","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","21","5","16","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","14","2","12","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","2","10","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","40","14","26","0","0","0","2","1","1","2","1","1","1","0","1","0","0","0","34","11","23","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","89","28","61","0","0","0","2","1","1","5","1","4","3","1","2","0","0","0","78","24","54","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Tenured, Professors","316","242","74","0","0","0","25","23","2","11","6","5","5","4","1","0","0","0","272","209","63","1","0","1","0","0","0","2","0","2","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","251","151","100","0","0","0","11","9","2","21","6","15","5","3","2","0","0","0","210","131","79","0","0","0","0","0","0","4","2","2","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","9","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","6","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Tenured total","576","396","180","0","0","0","36","32","4","32","12","20","10","7","3","0","0","0","491","343","148","1","0","1","0","0","0","6","2","4","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","17","10","7","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","249","131","118","0","0","0","24","12","12","13","2","11","10","4","6","0","0","0","176","98","78","1","0","1","0","0","0","25","15","10","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","268","143","125","0","0","0","30","15","15","13","2","11","10","4","6","0","0","0","189","107","82","1","0","1","0","0","0","25","15","10","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","16","10","6","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","15","9","6","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","25","13","12","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","23","13","10","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","86","32","54","1","0","1","5","2","3","11","5","6","0","0","0","0","0","0","67","24","43","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","231","95","136","0","0","0","2","1","1","7","2","5","5","4","1","0","0","0","208","85","123","0","0","0","0","0","0","9","3","6","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","15","11","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","14","10","4","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","373","161","212","1","0","1","8","3","5","21","9","12","5","4","1","0","0","0","327","141","186","0","0","0","0","0","0","11","4","7","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Tenured, Professors","5","4","1","0","0","0","3","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Tenured total","5","4","1","0","0","0","3","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","4","3","1","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","3","1","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","22","7","15","0","0","0","2","1","1","15","2","13","0","0","0","0","0","0","4","3","1","0","0","0","1","1","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","58","26","32","0","0","0","0","0","0","49","22","27","0","0","0","0","0","0","8","3","5","0","0","0","1","1","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","88","39","49","0","0","0","4","3","1","70","28","42","0","0","0","0","0","0","12","6","6","0","0","0","2","2","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","7","3","4","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","-2"
"101675","Miles College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","9","5","4","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Tenured, Professors","160","128","32","0","0","0","9","8","1","3","3","0","0","0","0","0","0","0","148","117","31","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","125","84","41","0","0","0","10","8","2","2","1","1","2","2","0","0","0","0","110","73","37","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","12","5","7","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","10","4","6","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Tenured total","297","217","80","0","0","0","20","16","4","6","5","1","2","2","0","0","0","0","268","194","74","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","5","4","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","6","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","107","59","48","0","0","0","13","11","2","7","1","6","0","0","0","2","0","2","84","47","37","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","121","69","52","0","0","0","16","14","2","8","2","6","0","0","0","2","0","2","94","53","41","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","25","21","4","0","0","0","2","2","0","0","0","0","2","1","1","0","0","0","21","18","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","49","30","19","0","0","0","6","5","1","1","0","1","0","0","0","0","0","0","42","25","17","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","101","49","52","0","0","0","14","9","5","7","1","6","3","2","1","0","0","0","77","37","40","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","144","44","100","0","0","0","6","3","3","10","1","9","1","0","1","1","1","0","126","39","87","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","321","146","175","0","0","0","28","19","9","18","2","16","6","3","3","1","1","0","268","121","147","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Tenured, Professors","42","32","10","0","0","0","15","13","2","14","8","6","0","0","0","0","0","0","5","4","1","0","0","0","2","2","0","6","5","1","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","39","29","10","0","0","0","3","3","0","21","14","7","0","0","0","0","0","0","7","5","2","0","0","0","1","1","0","7","6","1","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","11","5","6","0","0","0","1","1","0","8","3","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Tenured, Instructors","3","0","3","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Tenured total","95","66","29","0","0","0","19","17","2","45","25","20","0","0","0","0","0","0","14","9","5","0","0","0","3","3","0","14","12","2","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","4","4","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","11","7","4","0","0","0","2","2","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","74","41","33","0","0","0","6","4","2","16","7","9","0","0","0","0","0","0","5","2","3","0","0","0","37","20","17","10","8","2","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","12","7","5","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","6","3","3","2","2","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","101","59","42","0","0","0","8","6","2","26","13","13","1","1","0","0","0","0","6","3","3","0","0","0","48","26","22","12","10","2","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","9","8","1","0","0","0","1","1","0","5","4","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","17","11","6","0","0","0","0","0","0","8","4","4","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","7","6","1","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","34","20","14","0","0","0","2","2","0","17","9","8","0","0","0","0","0","0","2","2","0","0","0","0","6","3","3","7","4","3","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","31","10","21","0","0","0","2","0","2","19","5","14","0","0","0","0","0","0","4","2","2","0","0","0","4","2","2","2","1","1","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","3","3","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","95","53","42","0","0","0","5","3","2","53","26","27","1","0","1","0","0","0","9","7","2","0","0","0","11","6","5","16","11","5","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Tenured, Professors","131","109","22","0","0","0","17","16","1","0","0","0","1","1","0","0","0","0","109","90","19","2","1","1","2","1","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","133","75","58","2","1","1","12","7","5","2","1","1","4","3","1","0","0","0","109","61","48","1","1","0","2","1","1","1","0","1","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Tenured total","264","184","80","2","1","1","29","23","6","2","1","1","5","4","1","0","0","0","218","151","67","3","2","1","4","2","2","1","0","1","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","12","9","3","0","0","0","0","0","0","1","1","0","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","139","74","65","7","3","4","8","6","2","1","0","1","3","1","2","0","0","0","108","56","52","2","1","1","3","2","1","7","5","2","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","153","85","68","7","3","4","9","7","2","1","0","1","3","1","2","0","0","0","120","65","55","2","1","1","3","2","1","8","6","2","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","11","10","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","21","16","5","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","18","14","4","0","0","0","0","0","0","1","0","1","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","110","48","62","7","1","6","5","4","1","0","0","0","2","1","1","1","0","1","90","39","51","2","1","1","1","0","1","2","2","0","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","39","12","27","6","1","5","2","0","2","1","0","1","2","0","2","0","0","0","27","11","16","1","0","1","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","56","34","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","17","16","0","0","0","2","2","0","21","15","6","-2"
"102614","University of Alaska Fairbanks","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","237","120","117","13","2","11","10","6","4","1","0","1","4","1","3","1","0","1","178","91","87","3","1","2","3","2","1","24","17","7","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Tenured, Professors","711","533","178","8","6","2","58","48","10","11","8","3","47","38","9","0","0","0","570","420","150","4","2","2","4","2","2","9","9","0","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","521","306","215","5","1","4","58","38","20","17","9","8","45","23","22","0","0","0","376","221","155","3","1","2","3","2","1","14","11","3","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Tenured total","1234","839","395","13","7","6","116","86","30","28","17","11","92","61","31","0","0","0","948","641","307","7","3","4","7","4","3","23","20","3","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","18","12","6","1","1","0","3","2","1","0","0","0","1","1","0","0","0","0","11","6","5","0","0","0","1","1","0","1","1","0","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","399","216","183","1","1","0","62","36","26","8","3","5","49","24","25","0","0","0","233","131","102","2","0","2","14","7","7","30","14","16","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","417","228","189","2","2","0","65","38","27","8","3","5","50","25","25","0","0","0","244","137","107","2","0","2","15","8","7","31","15","16","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","63","43","20","1","1","0","3","2","1","3","0","3","0","0","0","0","0","0","50","35","15","0","0","0","2","2","0","4","3","1","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","89","36","53","0","0","0","9","7","2","3","1","2","6","3","3","0","0","0","68","23","45","2","1","1","0","0","0","1","1","0","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","128","64","64","2","1","1","12","7","5","3","0","3","6","4","2","0","0","0","84","37","47","0","0","0","2","1","1","19","14","5","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","177","61","116","2","0","2","5","2","3","6","2","4","9","2","7","0","0","0","145","49","96","0","0","0","2","1","1","8","5","3","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","379","161","218","2","0","2","27","10","17","4","1","3","18","9","9","1","0","1","317","136","181","0","0","0","1","1","0","9","4","5","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","55","26","29","0","0","0","7","3","4","0","0","0","7","1","6","0","0","0","32","14","18","0","0","0","0","0","0","9","8","1","-2"
"104151","Arizona State University-Tempe","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","891","391","500","7","2","5","63","31","32","19","4","15","46","19","27","1","0","1","696","294","402","2","1","1","7","5","2","50","35","15","-2"
"104179","University of Arizona","2011","Total full-time Instruction/research/public service, Tenured, Professors","720","552","168","4","3","1","54","41","13","9","5","4","40","32","8","0","0","0","594","453","141","0","0","0","16","15","1","3","3","0","-2"
"104179","University of Arizona","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","395","242","153","3","0","3","38","22","16","4","2","2","34","13","21","0","0","0","280","181","99","1","1","0","33","22","11","2","1","1","-2"
"104179","University of Arizona","2011","Total full-time Instruction/research/public service, Tenured total","1115","794","321","7","3","4","92","63","29","13","7","6","74","45","29","0","0","0","874","634","240","1","1","0","49","37","12","5","4","1","-2"
"104179","University of Arizona","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","8","7","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","-2"
