"unitid","institution name","year","S2016_IS.Instructional staff category","S2016_IS_RV.Grand total","S2016_IS_RV.Grand total men","S2016_IS_RV.Grand total women","S2016_IS_RV.American Indian or Alaska Native total","S2016_IS_RV.American Indian or Alaska Native men","S2016_IS_RV.American Indian or Alaska Native women","S2016_IS_RV.Asian total","S2016_IS_RV.Asian men","S2016_IS_RV.Asian women","S2016_IS_RV.Black or African American total","S2016_IS_RV.Black or African American men","S2016_IS_RV.Black or African American women","S2016_IS_RV.Hispanic or Latino total","S2016_IS_RV.Hispanic or Latino men","S2016_IS_RV.Hispanic or Latino women","S2016_IS_RV.Native Hawaiian or Other Pacific Islander total","S2016_IS_RV.Native Hawaiian or Other Pacific Islander men","S2016_IS_RV.Native Hawaiian or Other Pacific Islander women","S2016_IS_RV.White total","S2016_IS_RV.White men","S2016_IS_RV.White women","S2016_IS_RV.Two or more races total","S2016_IS_RV.Two or more races men","S2016_IS_RV.Two or more races women","S2016_IS_RV.Race/ethnicity unknown total","S2016_IS_RV.Race/ethnicity unknown men","S2016_IS_RV.Race/ethnicity unknown women","S2016_IS_RV.Nonresident alien total","S2016_IS_RV.Nonresident alien men","S2016_IS_RV.Nonresident alien women","IDX_HR"
"110413","California Lutheran University","2016","On-tenure track, assistant professors","38","16","22","0","0","0","3","1","2","1","0","1","7","1","6","0","0","0","24","12","12","0","0","0","1","0","1","2","2","0","-2"
"110413","California Lutheran University","2016","Not on tenure track/No tenure system system total","56","28","28","0","0","0","3","2","1","1","0","1","3","1","2","0","0","0","47","24","23","1","1","0","1","0","1","0","0","0","-2"
"110413","California Lutheran University","2016","Not on tenure/no tenure system, professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2016","Not on tenure/no tenure system, assistant professors","8","4","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2016","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2016","Not on tenure/no tenure system, lecturers","42","20","22","0","0","0","3","2","1","1","0","1","1","0","1","0","0","0","35","17","18","1","1","0","1","0","1","0","0","0","-2"
"110486","California State University-Bakersfield","2016","Tenured total","121","73","48","0","0","0","19","15","4","7","3","4","16","11","5","1","1","0","70","38","32","2","0","2","2","2","0","4","3","1","-2"
"110486","California State University-Bakersfield","2016","Tenured, professors","75","47","28","0","0","0","15","12","3","4","2","2","8","5","3","1","1","0","43","25","18","1","0","1","0","0","0","3","2","1","-2"
"110486","California State University-Bakersfield","2016","Tenured, associate professors","45","25","20","0","0","0","3","2","1","3","1","2","8","6","2","0","0","0","27","13","14","1","0","1","2","2","0","1","1","0","-2"
"110486","California State University-Bakersfield","2016","Tenured, assistant professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2016","On-Tenure track total","74","38","36","0","0","0","9","6","3","1","0","1","12","5","7","0","0","0","34","15","19","0","0","0","2","2","0","16","10","6","-2"
"110486","California State University-Bakersfield","2016","On-tenure track, associate professors","5","0","5","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2016","On-tenure track, assistant professors","69","38","31","0","0","0","7","6","1","1","0","1","11","5","6","0","0","0","32","15","17","0","0","0","2","2","0","16","10","6","-2"
"110486","California State University-Bakersfield","2016","Not on tenure track/No tenure system system total","87","32","55","0","0","0","6","1","5","3","0","3","11","5","6","1","0","1","58","20","38","1","1","0","1","0","1","6","5","1","-2"
"110486","California State University-Bakersfield","2016","Not on tenure/no tenure system, lecturers","87","32","55","0","0","0","6","1","5","3","0","3","11","5","6","1","0","1","58","20","38","1","1","0","1","0","1","6","5","1","-2"
"110495","California State University-Stanislaus","2016","Tenured total","161","93","68","1","0","1","25","9","16","7","5","2","16","10","6","0","0","0","106","65","41","0","0","0","6","4","2","0","0","0","-2"
"110495","California State University-Stanislaus","2016","Tenured, professors","118","67","51","1","0","1","16","4","12","3","2","1","12","7","5","0","0","0","81","50","31","0","0","0","5","4","1","0","0","0","-2"
"110495","California State University-Stanislaus","2016","Tenured, associate professors","42","25","17","0","0","0","9","5","4","4","3","1","4","3","1","0","0","0","24","14","10","0","0","0","1","0","1","0","0","0","-2"
"110495","California State University-Stanislaus","2016","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2016","On-Tenure track total","84","39","45","0","0","0","10","7","3","3","1","2","10","3","7","0","0","0","47","22","25","1","1","0","2","0","2","11","5","6","-2"
"110495","California State University-Stanislaus","2016","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2016","On-tenure track, associate professors","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2016","On-tenure track, assistant professors","79","37","42","0","0","0","9","6","3","3","1","2","10","3","7","0","0","0","43","21","22","1","1","0","2","0","2","11","5","6","-2"
"110495","California State University-Stanislaus","2016","Not on tenure track/No tenure system system total","62","34","28","0","0","0","6","2","4","0","0","0","5","2","3","1","0","1","48","29","19","0","0","0","2","1","1","0","0","0","-2"
"110495","California State University-Stanislaus","2016","Not on tenure/no tenure system, lecturers","62","34","28","0","0","0","6","2","4","0","0","0","5","2","3","1","0","1","48","29","19","0","0","0","2","1","1","0","0","0","-2"
"110510","California State University-San Bernardino","2016","Tenured total","262","148","114","1","1","0","49","26","23","10","4","6","25","14","11","0","0","0","166","98","68","1","1","0","9","4","5","1","0","1","-2"
"110510","California State University-San Bernardino","2016","Tenured, professors","197","124","73","1","1","0","34","22","12","5","2","3","18","10","8","0","0","0","132","84","48","1","1","0","6","4","2","0","0","0","-2"
"110510","California State University-San Bernardino","2016","Tenured, associate professors","57","20","37","0","0","0","14","3","11","5","2","3","6","3","3","0","0","0","28","12","16","0","0","0","3","0","3","1","0","1","-2"
"110510","California State University-San Bernardino","2016","Tenured, assistant professors","5","3","2","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2016","Tenured, no academic rank","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2016","On-Tenure track total","124","65","59","0","0","0","20","10","10","9","3","6","15","5","10","0","0","0","58","34","24","0","0","0","13","7","6","9","6","3","-2"
"110510","California State University-San Bernardino","2016","On-tenure track, professors","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","0","0","-2"
"110510","California State University-San Bernardino","2016","On-tenure track, associate professors","7","2","5","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","2","1","1","0","0","0","2","1","1","0","0","0","-2"
"110510","California State University-San Bernardino","2016","On-tenure track, assistant professors","111","58","53","0","0","0","20","10","10","6","3","3","15","5","10","0","0","0","51","28","23","0","0","0","10","6","4","9","6","3","-2"
"110510","California State University-San Bernardino","2016","Not on tenure track/No tenure system system total","89","28","61","0","0","0","9","1","8","2","2","0","9","2","7","0","0","0","60","19","41","1","1","0","6","2","4","2","1","1","-2"
"110510","California State University-San Bernardino","2016","Not on tenure/no tenure system, lecturers","89","28","61","0","0","0","9","1","8","2","2","0","9","2","7","0","0","0","60","19","41","1","1","0","6","2","4","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2016","Tenured total","320","190","130","1","0","1","83","51","32","10","6","4","30","20","10","1","1","0","175","103","72","0","0","0","16","9","7","4","0","4","-2"
"110529","California State Polytechnic University-Pomona","2016","Tenured, professors","241","152","89","0","0","0","55","40","15","7","4","3","26","17","9","1","1","0","142","85","57","0","0","0","10","5","5","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2016","Tenured, associate professors","77","37","40","1","0","1","27","10","17","3","2","1","4","3","1","0","0","0","33","18","15","0","0","0","6","4","2","3","0","3","-2"
"110529","California State Polytechnic University-Pomona","2016","Tenured, assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110529","California State Polytechnic University-Pomona","2016","On-Tenure track total","184","100","84","1","1","0","35","16","19","4","2","2","21","12","9","0","0","0","89","48","41","2","2","0","8","5","3","24","14","10","-2"
"110529","California State Polytechnic University-Pomona","2016","On-tenure track, professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2016","On-tenure track, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2016","On-tenure track, assistant professors","179","97","82","1","1","0","34","16","18","4","2","2","21","12","9","0","0","0","85","45","40","2","2","0","8","5","3","24","14","10","-2"
"110529","California State Polytechnic University-Pomona","2016","Not on tenure track/No tenure system system total","107","65","42","1","1","0","19","10","9","2","1","1","15","10","5","1","1","0","62","35","27","0","0","0","5","5","0","2","2","0","-2"
"110529","California State Polytechnic University-Pomona","2016","Not on tenure/no tenure system, lecturers","107","65","42","1","1","0","19","10","9","2","1","1","15","10","5","1","1","0","62","35","27","0","0","0","5","5","0","2","2","0","-2"
"110547","California State University-Dominguez Hills","2016","Tenured total","141","71","70","1","0","1","25","15","10","11","5","6","15","9","6","0","0","0","76","37","39","4","3","1","9","2","7","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","Tenured, professors","90","50","40","0","0","0","16","11","5","7","3","4","8","6","2","0","0","0","51","27","24","2","2","0","6","1","5","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","Tenured, associate professors","49","21","28","1","0","1","9","4","5","4","2","2","6","3","3","0","0","0","25","10","15","2","1","1","2","1","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","Tenured, assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","On-Tenure track total","88","34","54","2","1","1","17","4","13","8","4","4","9","2","7","0","0","0","34","13","21","1","1","0","6","3","3","11","6","5","-2"
"110547","California State University-Dominguez Hills","2016","On-tenure track, professors","10","5","5","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","6","2","4","0","0","0","1","1","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","On-tenure track, associate professors","7","2","5","0","0","0","3","0","3","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","1","-2"
"110547","California State University-Dominguez Hills","2016","On-tenure track, assistant professors","71","27","44","2","1","1","12","3","9","6","2","4","9","2","7","0","0","0","26","10","16","1","1","0","5","2","3","10","6","4","-2"
"110547","California State University-Dominguez Hills","2016","Not on tenure track/No tenure system system total","99","50","49","1","0","1","6","3","3","8","2","6","20","9","11","0","0","0","54","30","24","2","1","1","8","5","3","0","0","0","-2"
"110547","California State University-Dominguez Hills","2016","Not on tenure/no tenure system, lecturers","99","50","49","1","0","1","6","3","3","8","2","6","20","9","11","0","0","0","54","30","24","2","1","1","8","5","3","0","0","0","-2"
"110556","California State University-Fresno","2016","Tenured total","353","218","135","0","0","0","60","44","16","13","7","6","33","22","11","0","0","0","233","137","96","3","3","0","6","2","4","5","3","2","-2"
"110556","California State University-Fresno","2016","Tenured, professors","220","151","69","0","0","0","25","22","3","6","4","2","20","15","5","0","0","0","160","104","56","3","3","0","5","2","3","1","1","0","-2"
"110556","California State University-Fresno","2016","Tenured, associate professors","130","65","65","0","0","0","34","22","12","7","3","4","13","7","6","0","0","0","71","31","40","0","0","0","1","0","1","4","2","2","-2"
"110556","California State University-Fresno","2016","Tenured, assistant professors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2016","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2016","On-Tenure track total","196","93","103","1","0","1","28","18","10","10","5","5","31","14","17","0","0","0","99","39","60","4","3","1","7","4","3","16","10","6","-2"
"110556","California State University-Fresno","2016","On-tenure track, associate professors","4","3","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2016","On-tenure track, assistant professors","191","90","101","1","0","1","25","16","9","10","5","5","29","13","16","0","0","0","99","39","60","4","3","1","7","4","3","16","10","6","-2"
"110556","California State University-Fresno","2016","On-tenure track, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2016","Not on tenure track/No tenure system system total","182","85","97","3","0","3","16","9","7","5","1","4","27","11","16","1","1","0","116","53","63","2","1","1","11","8","3","1","1","0","-2"
"110556","California State University-Fresno","2016","Not on tenure/no tenure system, lecturers","182","85","97","3","0","3","16","9","7","5","1","4","27","11","16","1","1","0","116","53","63","2","1","1","11","8","3","1","1","0","-2"
"110565","California State University-Fullerton","2016","Tenured total","528","288","240","1","1","0","111","63","48","12","5","7","38","22","16","1","1","0","357","192","165","0","0","0","1","1","0","7","3","4","-2"
"110565","California State University-Fullerton","2016","Tenured, professors","319","181","138","1","1","0","70","42","28","6","2","4","23","10","13","1","1","0","217","124","93","0","0","0","0","0","0","1","1","0","-2"
"110565","California State University-Fullerton","2016","Tenured, associate professors","209","107","102","0","0","0","41","21","20","6","3","3","15","12","3","0","0","0","140","68","72","0","0","0","1","1","0","6","2","4","-2"
"110565","California State University-Fullerton","2016","On-Tenure track total","254","125","129","2","1","1","40","14","26","13","4","9","27","11","16","0","0","0","114","62","52","0","0","0","5","2","3","53","31","22","-2"
"110565","California State University-Fullerton","2016","On-tenure track, professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2016","On-tenure track, associate professors","19","11","8","0","0","0","2","1","1","0","0","0","2","1","1","0","0","0","10","7","3","0","0","0","1","1","0","4","1","3","-2"
"110565","California State University-Fullerton","2016","On-tenure track, assistant professors","234","113","121","2","1","1","37","12","25","13","4","9","25","10","15","0","0","0","104","55","49","0","0","0","4","1","3","49","30","19","-2"
"110565","California State University-Fullerton","2016","Not on tenure track/No tenure system system total","234","94","140","0","0","0","35","14","21","6","4","2","15","4","11","0","0","0","162","65","97","2","0","2","11","6","5","3","1","2","-2"
"110565","California State University-Fullerton","2016","Not on tenure/no tenure system, lecturers","234","94","140","0","0","0","35","14","21","6","4","2","15","4","11","0","0","0","162","65","97","2","0","2","11","6","5","3","1","2","-2"
"110574","California State University-East Bay","2016","Tenured total","201","99","102","0","0","0","40","19","21","11","5","6","21","7","14","2","1","1","113","56","57","0","0","0","9","6","3","5","5","0","-2"
"110574","California State University-East Bay","2016","Tenured, professors","117","57","60","0","0","0","18","9","9","7","4","3","14","4","10","2","1","1","72","36","36","0","0","0","2","1","1","2","2","0","-2"
"110574","California State University-East Bay","2016","Tenured, associate professors","81","40","41","0","0","0","22","10","12","4","1","3","6","3","3","0","0","0","39","18","21","0","0","0","7","5","2","3","3","0","-2"
"110574","California State University-East Bay","2016","Tenured, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2016","On-Tenure track total","116","58","58","0","0","0","25","12","13","7","3","4","9","6","3","0","0","0","51","26","25","1","1","0","9","3","6","14","7","7","-2"
"110574","California State University-East Bay","2016","On-tenure track, professors","3","2","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2016","On-tenure track, associate professors","10","6","4","0","0","0","3","3","0","0","0","0","2","1","1","0","0","0","3","1","2","0","0","0","1","1","0","1","0","1","-2"
"110574","California State University-East Bay","2016","On-tenure track, assistant professors","103","50","53","0","0","0","21","9","12","7","3","4","6","4","2","0","0","0","47","24","23","1","1","0","8","2","6","13","7","6","-2"
"110574","California State University-East Bay","2016","Not on tenure track/No tenure system system total","48","20","28","1","1","0","3","1","2","5","1","4","4","2","2","1","0","1","30","14","16","0","0","0","4","1","3","0","0","0","-2"
"110574","California State University-East Bay","2016","Not on tenure/no tenure system, lecturers","48","20","28","1","1","0","3","1","2","5","1","4","4","2","2","1","0","1","30","14","16","0","0","0","4","1","3","0","0","0","-2"
"110583","California State University-Long Beach","2016","Tenured total","561","313","248","3","2","1","120","58","62","17","12","5","54","33","21","0","0","0","345","193","152","4","2","2","16","13","3","2","0","2","-2"
"110583","California State University-Long Beach","2016","Tenured, professors","371","217","154","2","2","0","79","42","37","9","8","1","32","21","11","0","0","0","238","136","102","1","1","0","10","7","3","0","0","0","-2"
"110583","California State University-Long Beach","2016","Tenured, associate professors","183","91","92","1","0","1","40","15","25","8","4","4","22","12","10","0","0","0","101","53","48","3","1","2","6","6","0","2","0","2","-2"
"110583","California State University-Long Beach","2016","Tenured, assistant professors","3","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2016","Tenured, no academic rank","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2016","On-Tenure track total","227","95","132","3","1","2","45","12","33","9","3","6","21","6","15","1","1","0","97","46","51","3","1","2","13","7","6","35","18","17","-2"
"110583","California State University-Long Beach","2016","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
