"unitid","institution name","year","S2011_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2011_F_RV.Grand total","S2011_F_RV.Grand total men","S2011_F_RV.Grand total women","S2011_F_RV.American Indian or Alaska Native total","S2011_F_RV.American Indian or Alaska Native men","S2011_F_RV.American Indian or Alaska Native women","S2011_F_RV.Asian total","S2011_F_RV.Asian men","S2011_F_RV.Asian women","S2011_F_RV.Black or African American total","S2011_F_RV.Black or African American men","S2011_F_RV.Black or African American women","S2011_F_RV.Hispanic or Latino total","S2011_F_RV.Hispanic or Latino men","S2011_F_RV.Hispanic or Latino women","S2011_F_RV.Native Hawaiian or Other Pacific Islander total","S2011_F_RV.Native Hawaiian or Other Pacific Islander men","S2011_F_RV.Native Hawaiian or Other Pacific Islander women","S2011_F_RV.White total","S2011_F_RV.White men","S2011_F_RV.White women","S2011_F_RV.Two or more races total","S2011_F_RV.Two or more races men","S2011_F_RV.Two or more races women","S2011_F_RV.Race/ethnicity unknown total","S2011_F_RV.Race/ethnicity unknown men","S2011_F_RV.Race/ethnicity unknown women","S2011_F_RV.Nonresident alien total","S2011_F_RV.Nonresident alien men","S2011_F_RV.Nonresident alien women","IDX_HR"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Tenured total","168","83","85","1","1","0","7","5","2","10","4","6","14","8","6","0","0","0","130","62","68","0","0","0","6","3","3","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","10","7","3","0","0","0","1","1","0","2","1","1","1","1","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","12","8","4","0","0","0","1","1","0","2","1","1","1","1","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","135","83","52","1","0","1","15","9","6","10","8","2","7","3","4","0","0","0","93","56","37","0","0","0","9","7","2","0","0","0","-2"
"109785","Azusa Pacific University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","107","61","46","1","0","1","14","8","6","8","3","5","4","3","1","0","0","0","74","43","31","0","0","0","6","4","2","0","0","0","-2"
"109785","Azusa Pacific University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","129","44","85","0","0","0","17","7","10","9","2","7","16","5","11","2","1","1","78","24","54","0","0","0","7","5","2","0","0","0","-2"
"109785","Azusa Pacific University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","16","3","13","0","0","0","3","1","2","2","0","2","0","0","0","0","0","0","11","2","9","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","387","191","196","2","0","2","49","25","24","29","13","16","27","11","16","2","1","1","256","125","131","0","0","0","22","16","6","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Tenured, Instructors","202","106","96","1","0","1","6","2","4","9","4","5","23","11","12","1","1","0","152","84","68","0","0","0","10","4","6","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Tenured total","202","106","96","1","0","1","6","2","4","9","4","5","23","11","12","1","1","0","152","84","68","0","0","0","10","4","6","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","46","20","26","1","1","0","1","1","0","1","1","0","3","1","2","0","0","0","37","15","22","0","0","0","3","1","2","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","46","20","26","1","1","0","1","1","0","1","1","0","3","1","2","0","0","0","37","15","22","0","0","0","3","1","2","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Tenured, Professors","32","26","6","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","29","24","5","1","1","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","8","5","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Tenured total","40","31","9","1","0","1","3","3","0","0","0","0","0","0","0","0","0","0","35","27","8","1","1","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","11","10","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","42","29","13","0","0","0","7","6","1","1","1","0","3","2","1","0","0","0","30","20","10","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","86","36","50","1","0","1","6","3","3","2","1","1","5","3","2","1","0","1","70","29","41","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","139","75","64","1","0","1","14","10","4","3","2","1","8","5","3","1","0","1","110","58","52","2","0","2","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","19","5","14","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","17","4","13","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","20","5","15","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","18","4","14","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Tenured, Professors","44","29","15","1","1","0","5","3","2","1","1","0","0","0","0","0","0","0","36","23","13","0","0","0","0","0","0","1","1","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","28","12","16","0","0","0","3","0","3","2","1","1","2","1","1","0","0","0","20","10","10","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Tenured total","74","42","32","1","1","0","8","3","5","3","2","1","3","2","1","0","0","0","57","33","24","0","0","0","0","0","0","2","1","1","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","3","0","3","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","37","18","19","0","0","0","3","2","1","1","0","1","3","1","2","0","0","0","28","15","13","0","0","0","0","0","0","2","0","2","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","43","21","22","0","0","0","3","2","1","3","0","3","3","1","2","0","0","0","32","18","14","0","0","0","0","0","0","2","0","2","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","7","2","5","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","27","10","17","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","25","10","15","1","0","1","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","47","21","26","0","0","0","2","0","2","0","0","0","2","0","2","0","0","0","42","21","21","1","0","1","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Tenured, Professors","78","54","24","0","0","0","11","9","2","5","3","2","9","7","2","1","1","0","50","32","18","0","0","0","1","1","0","1","1","0","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","61","31","30","0","0","0","6","4","2","2","1","1","5","2","3","1","0","1","41","20","21","1","0","1","1","1","0","4","3","1","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Tenured total","141","86","55","0","0","0","18","14","4","7","4","3","14","9","5","2","1","1","92","52","40","1","0","1","2","2","0","5","4","1","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","27","10","17","0","0","0","3","1","2","2","0","2","7","4","3","0","0","0","12","4","8","0","0","0","0","0","0","3","1","2","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","28","10","18","0","0","0","3","1","2","2","0","2","7","4","3","0","0","0","13","4","9","0","0","0","0","0","0","3","1","2","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","61","13","48","0","0","0","4","0","4","0","0","0","5","2","3","0","0","0","49","10","39","1","1","0","1","0","1","1","0","1","-2"
"110486","California State University-Bakersfield","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","61","13","48","0","0","0","4","0","4","0","0","0","5","2","3","0","0","0","49","10","39","1","1","0","1","0","1","1","0","1","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Tenured, Professors","112","69","43","0","0","0","14","5","9","1","1","0","8","4","4","0","0","0","82","54","28","0","0","0","7","5","2","0","0","0","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","58","31","27","1","0","1","7","2","5","3","3","0","5","2","3","0","0","0","37","20","17","0","0","0","4","4","0","1","0","1","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Tenured total","171","101","70","1","0","1","21","7","14","4","4","0","13","6","7","0","0","0","120","75","45","0","0","0","11","9","2","1","0","1","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","57","27","30","0","0","0","4","2","2","3","1","2","7","5","2","0","0","0","35","16","19","0","0","0","3","1","2","5","2","3","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","58","28","30","0","0","0","4","2","2","3","1","2","7","5","2","0","0","0","36","17","19","0","0","0","3","1","2","5","2","3","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","52","24","28","1","1","0","4","2","2","1","0","1","4","2","2","0","0","0","38","16","22","0","0","0","4","3","1","0","0","0","-2"
"110495","California State University-Stanislaus","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","52","24","28","1","1","0","4","2","2","1","0","1","4","2","2","0","0","0","38","16","22","0","0","0","4","3","1","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Tenured, Professors","213","140","73","2","1","1","33","21","12","11","4","7","18","11","7","0","0","0","145","100","45","1","1","0","3","2","1","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","68","34","34","0","0","0","7","3","4","2","0","2","4","2","2","0","0","0","52","27","25","0","0","0","1","0","1","2","2","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","6","2","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Tenured, No academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Tenured total","288","176","112","2","1","1","40","24","16","14","4","10","22","13","9","0","0","0","203","129","74","1","1","0","4","2","2","2","2","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","70","32","38","0","0","0","12","6","6","5","3","2","8","5","3","0","0","0","32","12","20","0","0","0","4","1","3","9","5","4","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","74","36","38","0","0","0","15","9","6","5","3","2","8","5","3","0","0","0","33","13","20","0","0","0","4","1","3","9","5","4","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","72","23","49","0","0","0","3","1","2","1","0","1","6","2","4","1","0","1","58","17","41","0","0","0","2","2","0","1","1","0","-2"
"110510","California State University-San Bernardino","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","72","23","49","0","0","0","3","1","2","1","0","1","6","2","4","1","0","1","58","17","41","0","0","0","2","2","0","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Tenured, Professors","263","170","93","0","0","0","62","45","17","8","5","3","18","13","5","1","1","0","165","101","64","0","0","0","8","4","4","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","76","41","35","1","0","1","6","4","2","2","2","0","13","8","5","0","0","0","44","21","23","1","0","1","8","5","3","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Tenured total","339","211","128","1","0","1","68","49","19","10","7","3","31","21","10","1","1","0","209","122","87","1","0","1","16","9","7","2","2","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","13","10","3","0","0","0","3","3","0","1","1","0","1","0","1","0","0","0","6","5","1","0","0","0","0","0","0","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","101","48","53","0","0","0","25","11","14","5","3","2","3","2","1","0","0","0","40","21","19","0","0","0","5","3","2","23","8","15","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","115","59","56","0","0","0","28","14","14","6","4","2","4","2","2","0","0","0","47","27","20","0","0","0","5","3","2","25","9","16","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","61","34","27","0","0","0","9","6","3","3","1","2","7","4","3","0","0","0","40","22","18","1","0","1","1","1","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","61","34","27","0","0","0","9","6","3","3","1","2","7","4","3","0","0","0","40","22","18","1","0","1","1","1","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Tenured, Professors","82","47","35","0","0","0","8","5","3","5","1","4","6","4","2","0","0","0","58","36","22","0","0","0","5","1","4","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","68","31","37","1","0","1","12","6","6","9","5","4","2","1","1","0","0","0","39","17","22","0","0","0","5","2","3","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","7","3","4","0","0","0","1","1","0","2","1","1","1","1","0","0","0","0","2","0","2","1","0","1","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Tenured total","157","81","76","1","0","1","21","12","9","16","7","9","9","6","3","0","0","0","99","53","46","1","0","1","10","3","7","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","7","4","3","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","34","12","22","0","0","0","3","0","3","3","2","1","5","3","2","0","0","0","18","5","13","1","1","0","3","1","2","1","0","1","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","42","17","25","0","0","0","4","1","3","3","2","1","8","6","2","0","0","0","22","6","16","1","1","0","3","1","2","1","0","1","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","75","33","42","1","0","1","4","3","1","11","3","8","7","3","4","0","0","0","47","21","26","1","1","0","4","2","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","75","33","42","1","0","1","4","3","1","11","3","8","7","3","4","0","0","0","47","21","26","1","1","0","4","2","2","0","0","0","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Tenured, Professors","220","150","70","1","1","0","25","23","2","12","7","5","19","15","4","0","0","0","160","103","57","0","0","0","3","1","2","0","0","0","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","145","85","60","1","0","1","17","11","6","3","2","1","14","8","6","0","0","0","102","59","43","3","3","0","3","2","1","2","0","2","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","1","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Tenured, No academic rank","3","2","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Tenured total","372","238","134","2","1","1","42","34","8","15","9","6","35","23","12","0","0","0","267","165","102","3","3","0","6","3","3","2","0","2","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","7","2","0","0","0","3","2","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","130","69","61","1","0","1","30","20","10","5","2","3","12","6","6","0","0","0","70","37","33","2","1","1","3","0","3","7","3","4","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track total","139","76","63","1","0","1","33","22","11","5","2","3","13","6","7","0","0","0","73","40","33","2","1","1","3","0","3","9","5","4","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","120","53","67","0","0","0","9","5","4","2","0","2","12","5","7","0","0","0","92","41","51","2","1","1","2","1","1","1","0","1","-2"
"110556","California State University-Fresno","2011","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","120","53","67","0","0","0","9","5","4","2","0","2","12","5","7","0","0","0","92","41","51","2","1","1","2","1","1","1","0","1","-2"
"110565","California State University-Fullerton","2011","Total full-time Instruction/research/public service, Tenured, Professors","256","166","90","1","1","0","47","32","15","8","3","5","12","7","5","0","0","0","187","122","65","1","1","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2011","Total full-time Instruction/research/public service, Tenured, Associate professors","180","90","90","0","0","0","31","14","17","4","3","1","16","8","8","0","0","0","124","60","64","1","1","0","0","0","0","4","4","0","-2"
"110565","California State University-Fullerton","2011","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2011","Total full-time Instruction/research/public service, Tenured total","437","256","181","1","1","0","78","46","32","12","6","6","28","15","13","0","0","0","312","182","130","2","2","0","0","0","0","4","4","0","-2"
"110565","California State University-Fullerton","2011","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","5","2","3","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
