"unitid","institution name","year","S2017_IS.Instructional staff category","S2017_IS_RV.Grand total","S2017_IS_RV.Grand total men","S2017_IS_RV.Grand total women","S2017_IS_RV.American Indian or Alaska Native total","S2017_IS_RV.American Indian or Alaska Native men","S2017_IS_RV.American Indian or Alaska Native women","S2017_IS_RV.Asian total","S2017_IS_RV.Asian men","S2017_IS_RV.Asian women","S2017_IS_RV.Black or African American total","S2017_IS_RV.Black or African American men","S2017_IS_RV.Black or African American women","S2017_IS_RV.Hispanic or Latino total","S2017_IS_RV.Hispanic or Latino men","S2017_IS_RV.Hispanic or Latino women","S2017_IS_RV.Native Hawaiian or Other Pacific Islander total","S2017_IS_RV.Native Hawaiian or Other Pacific Islander men","S2017_IS_RV.Native Hawaiian or Other Pacific Islander women","S2017_IS_RV.White total","S2017_IS_RV.White men","S2017_IS_RV.White women","S2017_IS_RV.Two or more races total","S2017_IS_RV.Two or more races men","S2017_IS_RV.Two or more races women","S2017_IS_RV.Race/ethnicity unknown total","S2017_IS_RV.Race/ethnicity unknown men","S2017_IS_RV.Race/ethnicity unknown women","S2017_IS_RV.Nonresident alien total","S2017_IS_RV.Nonresident alien men","S2017_IS_RV.Nonresident alien women","IDX_HR"
"110495","California State University-Stanislaus","2017","Tenured total","170","100","70","1","0","1","27","11","16","7","5","2","15","10","5","0","0","0","113","70","43","1","1","0","5","3","2","1","0","1","-2"
"110495","California State University-Stanislaus","2017","Tenured, professors","125","73","52","1","0","1","19","5","14","3","3","0","12","8","4","0","0","0","86","54","32","0","0","0","4","3","1","0","0","0","-2"
"110495","California State University-Stanislaus","2017","Tenured, associate professors","45","27","18","0","0","0","8","6","2","4","2","2","3","2","1","0","0","0","27","16","11","1","1","0","1","0","1","1","0","1","-2"
"110495","California State University-Stanislaus","2017","On-Tenure track total","83","41","42","0","0","0","10","7","3","3","1","2","12","4","8","0","0","0","44","22","22","0","0","0","6","1","5","8","6","2","-2"
"110495","California State University-Stanislaus","2017","On-tenure track, associate professors","3","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2017","On-tenure track, assistant professors","80","40","40","0","0","0","9","6","3","3","1","2","12","4","8","0","0","0","42","22","20","0","0","0","6","1","5","8","6","2","-2"
"110495","California State University-Stanislaus","2017","Not on tenure track/No tenure system system total","67","32","35","0","0","0","5","1","4","0","0","0","5","1","4","1","0","1","53","29","24","0","0","0","3","1","2","0","0","0","-2"
"110495","California State University-Stanislaus","2017","Not on tenure/no tenure system, lecturers","67","32","35","0","0","0","5","1","4","0","0","0","5","1","4","1","0","1","53","29","24","0","0","0","3","1","2","0","0","0","-2"
"110510","California State University-San Bernardino","2017","Tenured total","255","148","107","1","1","0","50","27","23","9","4","5","21","11","10","0","0","0","162","99","63","1","1","0","10","5","5","1","0","1","-2"
"110510","California State University-San Bernardino","2017","Tenured, professors","198","125","73","1","1","0","36","23","13","7","3","4","16","10","6","0","0","0","132","83","49","1","1","0","5","4","1","0","0","0","-2"
"110510","California State University-San Bernardino","2017","Tenured, associate professors","54","21","33","0","0","0","13","3","10","2","1","1","5","1","4","0","0","0","28","15","13","0","0","0","5","1","4","1","0","1","-2"
"110510","California State University-San Bernardino","2017","Tenured, assistant professors","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2017","On-Tenure track total","117","58","59","0","0","0","18","10","8","8","4","4","17","6","11","0","0","0","52","25","27","0","0","0","10","6","4","12","7","5","-2"
"110510","California State University-San Bernardino","2017","On-tenure track, professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","1","0","1","0","0","0","-2"
"110510","California State University-San Bernardino","2017","On-tenure track, associate professors","5","1","4","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2017","On-tenure track, assistant professors","108","55","53","0","0","0","18","10","8","6","4","2","17","6","11","0","0","0","46","22","24","0","0","0","9","6","3","12","7","5","-2"
"110510","California State University-San Bernardino","2017","Not on tenure track/No tenure system system total","98","32","66","1","0","1","9","1","8","4","2","2","9","3","6","0","0","0","66","22","44","0","0","0","8","3","5","1","1","0","-2"
"110510","California State University-San Bernardino","2017","Not on tenure/no tenure system, lecturers","98","32","66","1","0","1","9","1","8","4","2","2","9","3","6","0","0","0","66","22","44","0","0","0","8","3","5","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2017","Tenured total","328","196","132","1","0","1","93","55","38","8","6","2","30","19","11","1","1","0","175","106","69","0","0","0","16","9","7","4","0","4","-2"
"110529","California State Polytechnic University-Pomona","2017","Tenured, professors","251","159","92","1","0","1","67","45","22","6","4","2","24","15","9","1","1","0","143","89","54","0","0","0","9","5","4","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2017","Tenured, associate professors","77","37","40","0","0","0","26","10","16","2","2","0","6","4","2","0","0","0","32","17","15","0","0","0","7","4","3","4","0","4","-2"
"110529","California State Polytechnic University-Pomona","2017","On-Tenure track total","179","104","75","1","1","0","31","14","17","4","2","2","21","12","9","0","0","0","87","51","36","2","2","0","7","5","2","26","17","9","-2"
"110529","California State Polytechnic University-Pomona","2017","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2017","On-tenure track, assistant professors","176","102","74","1","1","0","31","14","17","4","2","2","21","12","9","0","0","0","84","49","35","2","2","0","7","5","2","26","17","9","-2"
"110529","California State Polytechnic University-Pomona","2017","Not on tenure track/No tenure system system total","100","61","39","1","1","0","15","8","7","3","2","1","14","11","3","1","1","0","59","33","26","1","0","1","2","2","0","4","3","1","-2"
"110529","California State Polytechnic University-Pomona","2017","Not on tenure/no tenure system, lecturers","100","61","39","1","1","0","15","8","7","3","2","1","14","11","3","1","1","0","59","33","26","1","0","1","2","2","0","4","3","1","-2"
"110547","California State University-Dominguez Hills","2017","Tenured total","147","74","73","1","0","1","31","17","14","11","6","5","16","9","7","0","0","0","76","36","40","5","3","2","7","3","4","0","0","0","-2"
"110547","California State University-Dominguez Hills","2017","Tenured, professors","95","53","42","0","0","0","20","14","6","8","4","4","8","5","3","0","0","0","53","26","27","2","2","0","4","2","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2017","Tenured, associate professors","52","21","31","1","0","1","11","3","8","3","2","1","8","4","4","0","0","0","23","10","13","3","1","2","3","1","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2017","On-Tenure track total","85","32","53","2","1","1","15","4","11","8","4","4","9","2","7","0","0","0","35","12","23","3","2","1","4","1","3","9","6","3","-2"
"110547","California State University-Dominguez Hills","2017","On-tenure track, professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2017","On-tenure track, associate professors","7","4","3","1","1","0","3","1","2","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2017","On-tenure track, assistant professors","76","27","49","1","0","1","12","3","9","7","3","4","9","2","7","0","0","0","31","10","21","3","2","1","4","1","3","9","6","3","-2"
"110547","California State University-Dominguez Hills","2017","Not on tenure track/No tenure system system total","122","54","68","1","0","1","11","5","6","17","5","12","22","10","12","0","0","0","60","30","30","2","0","2","6","3","3","3","1","2","-2"
"110547","California State University-Dominguez Hills","2017","Not on tenure/no tenure system, lecturers","122","54","68","1","0","1","11","5","6","17","5","12","22","10","12","0","0","0","60","30","30","2","0","2","6","3","3","3","1","2","-2"
"110556","California State University-Fresno","2017","Tenured total","342","212","130","0","0","0","60","45","15","13","7","6","33","21","12","0","0","0","219","129","90","4","3","1","7","3","4","6","4","2","-2"
"110556","California State University-Fresno","2017","Tenured, professors","222","142","80","0","0","0","29","24","5","8","4","4","19","14","5","0","0","0","156","94","62","3","3","0","5","2","3","2","1","1","-2"
"110556","California State University-Fresno","2017","Tenured, associate professors","115","66","49","0","0","0","31","21","10","5","3","2","14","7","7","0","0","0","59","32","27","1","0","1","2","1","1","3","2","1","-2"
"110556","California State University-Fresno","2017","Tenured, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","-2"
"110556","California State University-Fresno","2017","Tenured, no academic rank","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2017","On-Tenure track total","237","112","125","2","0","2","35","21","14","14","8","6","41","21","20","0","0","0","116","47","69","4","3","1","7","4","3","18","8","10","-2"
"110556","California State University-Fresno","2017","On-tenure track, associate professors","7","5","2","0","0","0","3","2","1","1","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"110556","California State University-Fresno","2017","On-tenure track, assistant professors","228","106","122","2","0","2","32","19","13","13","7","6","39","20","19","0","0","0","114","46","68","4","3","1","7","4","3","17","7","10","-2"
"110556","California State University-Fresno","2017","On-tenure track, no academic rank","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2017","Not on tenure track/No tenure system system total","198","87","111","3","0","3","15","8","7","4","1","3","29","13","16","1","1","0","123","57","66","3","1","2","19","6","13","1","0","1","-2"
"110556","California State University-Fresno","2017","Not on tenure/no tenure system, lecturers","198","87","111","3","0","3","15","8","7","4","1","3","29","13","16","1","1","0","123","57","66","3","1","2","19","6","13","1","0","1","-2"
"110565","California State University-Fullerton","2017","Tenured total","525","294","231","1","1","0","116","66","50","13","6","7","39","23","16","1","1","0","347","191","156","0","0","0","1","1","0","7","5","2","-2"
"110565","California State University-Fullerton","2017","Tenured, professors","323","185","138","1","1","0","73","43","30","5","2","3","22","10","12","1","1","0","221","128","93","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2017","Tenured, associate professors","202","109","93","0","0","0","43","23","20","8","4","4","17","13","4","0","0","0","126","63","63","0","0","0","1","1","0","7","5","2","-2"
"110565","California State University-Fullerton","2017","On-Tenure track total","255","117","138","2","1","1","40","14","26","13","5","8","30","9","21","0","0","0","114","60","54","0","0","0","4","2","2","52","26","26","-2"
"110565","California State University-Fullerton","2017","On-tenure track, associate professors","21","13","8","0","0","0","3","2","1","0","0","0","2","1","1","0","0","0","10","7","3","0","0","0","1","1","0","5","2","3","-2"
"110565","California State University-Fullerton","2017","On-tenure track, assistant professors","234","104","130","2","1","1","37","12","25","13","5","8","28","8","20","0","0","0","104","53","51","0","0","0","3","1","2","47","24","23","-2"
"110565","California State University-Fullerton","2017","Not on tenure track/No tenure system system total","246","102","144","0","0","0","44","20","24","8","3","5","23","9","14","0","0","0","154","61","93","2","1","1","13","7","6","2","1","1","-2"
"110565","California State University-Fullerton","2017","Not on tenure/no tenure system, lecturers","246","102","144","0","0","0","44","20","24","8","3","5","23","9","14","0","0","0","154","61","93","2","1","1","13","7","6","2","1","1","-2"
"110574","California State University-East Bay","2017","Tenured total","190","93","97","0","0","0","40","19","21","10","4","6","21","9","12","1","0","1","106","54","52","2","1","1","7","4","3","3","2","1","-2"
"110574","California State University-East Bay","2017","Tenured, professors","120","59","61","0","0","0","25","11","14","7","4","3","12","4","8","1","0","1","69","36","33","2","1","1","2","1","1","2","2","0","-2"
"110574","California State University-East Bay","2017","Tenured, associate professors","68","33","35","0","0","0","15","8","7","3","0","3","8","5","3","0","0","0","36","17","19","0","0","0","5","3","2","1","0","1","-2"
"110574","California State University-East Bay","2017","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2017","On-Tenure track total","128","66","62","0","0","0","25","14","11","9","2","7","8","7","1","0","0","0","54","24","30","2","2","0","12","5","7","18","12","6","-2"
"110574","California State University-East Bay","2017","On-tenure track, associate professors","8","5","3","0","0","0","3","3","0","0","0","0","1","0","1","0","0","0","3","1","2","0","0","0","1","1","0","0","0","0","-2"
"110574","California State University-East Bay","2017","On-tenure track, assistant professors","120","61","59","0","0","0","22","11","11","9","2","7","7","7","0","0","0","0","51","23","28","2","2","0","11","4","7","18","12","6","-2"
"110574","California State University-East Bay","2017","Not on tenure track/No tenure system system total","59","26","33","1","1","0","3","1","2","5","1","4","4","2","2","2","0","2","40","20","20","0","0","0","4","1","3","0","0","0","-2"
"110574","California State University-East Bay","2017","Not on tenure/no tenure system, lecturers","59","26","33","1","1","0","3","1","2","5","1","4","4","2","2","2","0","2","40","20","20","0","0","0","4","1","3","0","0","0","-2"
"110583","California State University-Long Beach","2017","Tenured total","561","306","255","4","2","2","126","60","66","18","13","5","52","31","21","0","0","0","340","185","155","3","1","2","17","14","3","1","0","1","-2"
"110583","California State University-Long Beach","2017","Tenured, professors","382","217","165","2","2","0","81","43","38","11","9","2","32","19","13","0","0","0","247","137","110","1","1","0","8","6","2","0","0","0","-2"
"110583","California State University-Long Beach","2017","Tenured, associate professors","175","87","88","2","0","2","44","16","28","7","4","3","20","12","8","0","0","0","90","47","43","2","0","2","9","8","1","1","0","1","-2"
"110583","California State University-Long Beach","2017","Tenured, assistant professors","3","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2017","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2017","On-Tenure track total","242","101","141","2","1","1","49","13","36","12","4","8","24","7","17","0","0","0","112","56","56","4","1","3","9","3","6","30","16","14","-2"
"110583","California State University-Long Beach","2017","On-tenure track, professors","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2017","On-tenure track, associate professors","10","2","8","0","0","0","4","0","4","1","0","1","2","0","2","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","-2"
"110583","California State University-Long Beach","2017","On-tenure track, assistant professors","229","96","133","2","1","1","45","13","32","11","4","7","21","6","15","0","0","0","108","53","55","4","1","3","9","3","6","29","15","14","-2"
"110583","California State University-Long Beach","2017","Not on tenure track/No tenure system system total","272","119","153","1","0","1","30","15","15","12","3","9","31","12","19","0","0","0","177","80","97","8","3","5","11","5","6","2","1","1","-2"
"110583","California State University-Long Beach","2017","Not on tenure/no tenure system, lecturers","272","119","153","1","0","1","30","15","15","12","3","9","31","12","19","0","0","0","177","80","97","8","3","5","11","5","6","2","1","1","-2"
"110592","California State University-Los Angeles","2017","Tenured total","363","199","164","1","0","1","99","54","45","16","8","8","51","35","16","1","1","0","180","92","88","1","0","1","13","8","5","1","1","0","-2"
"110592","California State University-Los Angeles","2017","Tenured, professors","278","158","120","1","0","1","74","40","34","12","6","6","40","28","12","1","1","0","141","77","64","1","0","1","8","6","2","0","0","0","-2"
"110592","California State University-Los Angeles","2017","Tenured, associate professors","85","41","44","0","0","0","25","14","11","4","2","2","11","7","4","0","0","0","39","15","24","0","0","0","5","2","3","1","1","0","-2"
