"unitid","institution name","year","C2020_A.First or Second Major","C2020_A.CIP Code -  2020 Classification","CipTitle","C2020_A.Award Level code","C2020_A.Grand total","C2020_A.Grand total men","C2020_A.Grand total women","C2020_A.American Indian or Alaska Native total","C2020_A.American Indian or Alaska Native men","C2020_A.American Indian or Alaska Native women","C2020_A.Asian total","C2020_A.Asian men","C2020_A.Asian women","C2020_A.Black or African American total","C2020_A.Black or African American men","C2020_A.Black or African American women","C2020_A.Hispanic or Latino total","C2020_A.Hispanic or Latino men","C2020_A.Hispanic or Latino women","C2020_A.Native Hawaiian or Other Pacific Islander total","C2020_A.Native Hawaiian or Other Pacific Islander men","C2020_A.Native Hawaiian or Other Pacific Islander women","C2020_A.White total","C2020_A.White men","C2020_A.White women","C2020_A.Two or more races total","C2020_A.Two or more races men","C2020_A.Two or more races women","C2020_A.Race/ethnicity unknown total","C2020_A.Race/ethnicity unknown men","C2020_A.Race/ethnicity unknown women","C2020_A.Nonresident alien total","C2020_A.Nonresident alien men","C2020_A.Nonresident alien women","IDX_C"
"100654","Alabama A & M University","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","9","0","9","0","0","0","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.08'","Physics","Bachelor's degree","3","2","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.08'","Physics","Master's degree","4","1","3","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.08'","Physics","Degrees total","10","6","4","0","0","0","1","1","0","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.08'","Physics","Degrees/certificates total","10","6","4","0","0","0","1","1","0","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.08'","Physics","Doctor's degree - research/scholarship","3","3","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0801'","Physics, General","Bachelor's degree","3","2","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0801'","Physics, General","Master's degree","4","1","3","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0801'","Physics, General","Degrees total","7","3","4","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","7","3","4","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0899'","Physics, Other","Degrees total","3","3","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0899'","Physics, Other","Degrees/certificates total","3","3","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2020","First major","'40.0899'","Physics, Other","Doctor's degree - research/scholarship","3","3","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40'","Physical Sciences","Bachelor's degree","69","41","28","1","1","0","2","1","1","3","3","0","3","1","2","0","0","0","52","29","23","4","3","1","0","0","0","4","3","1","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40'","Physical Sciences","Master's degree","30","18","12","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","23","14","9","0","0","0","0","0","0","6","4","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40'","Physical Sciences","Degrees total","107","64","43","1","1","0","2","1","1","4","3","1","3","1","2","0","0","0","81","48","33","4","3","1","0","0","0","12","7","5","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40'","Physical Sciences","Degrees/certificates total","107","64","43","1","1","0","2","1","1","4","3","1","3","1","2","0","0","0","81","48","33","4","3","1","0","0","0","12","7","5","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.05'","Chemistry","Bachelor's degree","17","12","5","0","0","0","2","1","1","1","1","0","1","1","0","0","0","0","10","7","3","1","0","1","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.05'","Chemistry","Master's degree","7","2","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.05'","Chemistry","Degrees total","24","14","10","0","0","0","2","1","1","2","1","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","4","2","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.05'","Chemistry","Degrees/certificates total","24","14","10","0","0","0","2","1","1","2","1","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","4","2","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","17","12","5","0","0","0","2","1","1","1","1","0","1","1","0","0","0","0","10","7","3","1","0","1","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0501'","Chemistry, General","Master's degree","7","2","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0501'","Chemistry, General","Degrees total","24","14","10","0","0","0","2","1","1","2","1","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","4","2","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","24","14","10","0","0","0","2","1","1","2","1","1","1","1","0","0","0","0","14","9","5","1","0","1","0","0","0","4","2","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.08'","Physics","Bachelor's degree","27","16","11","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","24","14","10","2","2","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.08'","Physics","Master's degree","10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.08'","Physics","Degrees total","39","24","15","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","35","21","14","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.08'","Physics","Degrees/certificates total","39","24","15","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","35","21","14","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.08'","Physics","Doctor's degree - research/scholarship","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0801'","Physics, General","Bachelor's degree","27","16","11","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","24","14","10","2","2","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0801'","Physics, General","Master's degree","10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0801'","Physics, General","Degrees total","39","24","15","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","35","21","14","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","39","24","15","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","35","21","14","2","2","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.10'","Materials Sciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.10'","Materials Sciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.10'","Materials Sciences","Doctor's degree - research/scholarship","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.1001'","Materials Science","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.1001'","Materials Science","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.1001'","Materials Science","Doctor's degree - research/scholarship","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.99'","Physical Sciences, Other","Bachelor's degree","25","13","12","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","18","8","10","1","1","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.99'","Physical Sciences, Other","Master's degree","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.99'","Physical Sciences, Other","Degrees total","32","18","14","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","21","11","10","1","1","0","0","0","0","6","3","3","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.99'","Physical Sciences, Other","Degrees/certificates total","32","18","14","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","21","11","10","1","1","0","0","0","0","6","3","3","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.99'","Physical Sciences, Other","Doctor's degree - research/scholarship","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.9999'","Physical Sciences, Other","Bachelor's degree","25","13","12","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","18","8","10","1","1","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.9999'","Physical Sciences, Other","Master's degree","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.9999'","Physical Sciences, Other","Degrees total","32","18","14","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","21","11","10","1","1","0","0","0","0","6","3","3","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","32","18","14","1","1","0","0","0","0","2","2","0","1","0","1","0","0","0","21","11","10","1","1","0","0","0","0","6","3","3","-2"
"100706","University of Alabama in Huntsville","2020","First major","'40.9999'","Physical Sciences, Other","Doctor's degree - research/scholarship","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40'","Physical Sciences","Bachelor's degree","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","4","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40'","Physical Sciences","Degrees total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","4","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40'","Physical Sciences","Degrees/certificates total","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","4","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.05'","Chemistry","Bachelor's degree","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.05'","Chemistry","Degrees total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.05'","Chemistry","Degrees/certificates total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0501'","Chemistry, General","Bachelor's degree","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0501'","Chemistry, General","Degrees total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.08'","Physics","Bachelor's degree","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.08'","Physics","Degrees total","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.08'","Physics","Degrees/certificates total","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0801'","Physics, General","Bachelor's degree","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0801'","Physics, General","Degrees total","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2020","Second major","'40.0801'","Physics, General","Degrees/certificates total","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2020","First major","'40'","Physical Sciences","Bachelor's degree","74","42","32","0","0","0","1","1","0","2","0","2","4","4","0","0","0","0","62","36","26","3","1","2","0","0","0","2","0","2","-2"
"100751","The University of Alabama","2020","First major","'40'","Physical Sciences","Master's degree","41","24","17","0","0","0","1","0","1","1","0","1","3","2","1","0","0","0","18","12","6","1","0","1","0","0","0","17","10","7","-2"
"100751","The University of Alabama","2020","First major","'40'","Physical Sciences","Degrees total","143","86","57","0","0","0","2","1","1","5","0","5","9","8","1","0","0","0","87","52","35","5","2","3","0","0","0","35","23","12","-2"
"100751","The University of Alabama","2020","First major","'40'","Physical Sciences","Degrees/certificates total","143","86","57","0","0","0","2","1","1","5","0","5","9","8","1","0","0","0","87","52","35","5","2","3","0","0","0","35","23","12","-2"
"100751","The University of Alabama","2020","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","28","20","8","0","0","0","0","0","0","2","0","2","2","2","0","0","0","0","7","4","3","1","1","0","0","0","0","16","13","3","-2"
"100751","The University of Alabama","2020","First major","'40.05'","Chemistry","Bachelor's degree","45","20","25","0","0","0","0","0","0","1","0","1","2","2","0","0","0","0","39","17","22","3","1","2","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2020","First major","'40.05'","Chemistry","Master's degree","22","9","13","0","0","0","1","0","1","1","0","1","2","1","1","0","0","0","11","8","3","0","0","0","0","0","0","7","0","7","-2"
"100751","The University of Alabama","2020","First major","'40.05'","Chemistry","Degrees total","76","33","43","0","0","0","1","0","1","3","0","3","5","4","1","0","0","0","55","27","28","3","1","2","0","0","0","9","1","8","-2"
"100751","The University of Alabama","2020","First major","'40.05'","Chemistry","Degrees/certificates total","76","33","43","0","0","0","1","0","1","3","0","3","5","4","1","0","0","0","55","27","28","3","1","2","0","0","0","9","1","8","-2"
"100751","The University of Alabama","2020","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","9","4","5","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","45","20","25","0","0","0","0","0","0","1","0","1","2","2","0","0","0","0","39","17","22","3","1","2","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2020","First major","'40.0501'","Chemistry, General","Master's degree","22","9","13","0","0","0","1","0","1","1","0","1","2","1","1","0","0","0","11","8","3","0","0","0","0","0","0","7","0","7","-2"
"100751","The University of Alabama","2020","First major","'40.0501'","Chemistry, General","Degrees total","76","33","43","0","0","0","1","0","1","3","0","3","5","4","1","0","0","0","55","27","28","3","1","2","0","0","0","9","1","8","-2"
"100751","The University of Alabama","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","76","33","43","0","0","0","1","0","1","3","0","3","5","4","1","0","0","0","55","27","28","3","1","2","0","0","0","9","1","8","-2"
"100751","The University of Alabama","2020","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","9","4","5","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","2","1","1","-2"
"100751","The University of Alabama","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","9","8","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","7","3","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","1","3","1","0","1","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","22","15","7","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","11","7","4","1","0","1","0","0","0","7","5","2","-2"
"100751","The University of Alabama","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","22","15","7","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","11","7","4","1","0","1","0","0","0","7","5","2","-2"
"100751","The University of Alabama","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","-2"
"100751","The University of Alabama","2020","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","9","8","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2020","First major","'40.0601'","Geology/Earth Science, General","Master's degree","7","3","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","1","3","1","0","1","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees total","22","15","7","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","11","7","4","1","0","1","0","0","0","7","5","2","-2"
"100751","The University of Alabama","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","22","15","7","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","11","7","4","1","0","1","0","0","0","7","5","2","-2"
"100751","The University of Alabama","2020","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","-2"
"100751","The University of Alabama","2020","First major","'40.08'","Physics","Bachelor's degree","20","14","6","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","16","13","3","0","0","0","0","0","0","2","0","2","-2"
"100751","The University of Alabama","2020","First major","'40.08'","Physics","Master's degree","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","9","9","0","-2"
"100751","The University of Alabama","2020","First major","'40.08'","Physics","Degrees total","37","31","6","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","20","17","3","0","0","0","0","0","0","14","12","2","-2"
"100751","The University of Alabama","2020","First major","'40.08'","Physics","Degrees/certificates total","37","31","6","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","20","17","3","0","0","0","0","0","0","14","12","2","-2"
"100751","The University of Alabama","2020","First major","'40.08'","Physics","Doctor's degree - research/scholarship","5","5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","-2"
"100751","The University of Alabama","2020","First major","'40.0801'","Physics, General","Bachelor's degree","20","14","6","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","16","13","3","0","0","0","0","0","0","2","0","2","-2"
"100751","The University of Alabama","2020","First major","'40.0801'","Physics, General","Master's degree","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","9","9","0","-2"
"100751","The University of Alabama","2020","First major","'40.0801'","Physics, General","Degrees total","37","31","6","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","20","17","3","0","0","0","0","0","0","14","12","2","-2"
"100751","The University of Alabama","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","37","31","6","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","20","17","3","0","0","0","0","0","0","14","12","2","-2"
