"unitid","institution name","year","S2015_IS.Instructional staff category","S2015_IS_RV.Grand total","S2015_IS_RV.Grand total men","S2015_IS_RV.Grand total women","S2015_IS_RV.American Indian or Alaska Native total","S2015_IS_RV.American Indian or Alaska Native men","S2015_IS_RV.American Indian or Alaska Native women","S2015_IS_RV.Asian total","S2015_IS_RV.Asian men","S2015_IS_RV.Asian women","S2015_IS_RV.Black or African American total","S2015_IS_RV.Black or African American men","S2015_IS_RV.Black or African American women","S2015_IS_RV.Hispanic or Latino total","S2015_IS_RV.Hispanic or Latino men","S2015_IS_RV.Hispanic or Latino women","S2015_IS_RV.Native Hawaiian or Other Pacific Islander total","S2015_IS_RV.Native Hawaiian or Other Pacific Islander men","S2015_IS_RV.Native Hawaiian or Other Pacific Islander women","S2015_IS_RV.White total","S2015_IS_RV.White men","S2015_IS_RV.White women","S2015_IS_RV.Two or more races total","S2015_IS_RV.Two or more races men","S2015_IS_RV.Two or more races women","S2015_IS_RV.Race/ethnicity unknown total","S2015_IS_RV.Race/ethnicity unknown men","S2015_IS_RV.Race/ethnicity unknown women","S2015_IS_RV.Nonresident alien total","S2015_IS_RV.Nonresident alien men","S2015_IS_RV.Nonresident alien women","IDX_HR"
"109350","Antelope Valley College","2015","On-tenure track, instructors","25","16","9","1","1","0","3","2","1","1","1","0","3","1","2","0","0","0","17","11","6","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2015","Not on tenure track/No tenure system system total","442","208","234","4","2","2","56","21","35","28","11","17","30","14","16","5","2","3","289","143","146","0","0","0","28","15","13","2","0","2","-2"
"109785","Azusa Pacific University","2015","Not on tenure/no tenure system, professors","138","87","51","0","0","0","15","9","6","8","6","2","4","2","2","0","0","0","101","63","38","0","0","0","10","7","3","0","0","0","-2"
"109785","Azusa Pacific University","2015","Not on tenure/no tenure system, associate professors","114","56","58","2","1","1","16","8","8","11","2","9","8","4","4","1","0","1","70","38","32","0","0","0","5","3","2","1","0","1","-2"
"109785","Azusa Pacific University","2015","Not on tenure/no tenure system, assistant professors","172","63","109","2","1","1","25","4","21","9","3","6","16","7","9","2","2","0","105","41","64","0","0","0","12","5","7","1","0","1","-2"
"109785","Azusa Pacific University","2015","Not on tenure/no tenure system, instructors","18","2","16","0","0","0","0","0","0","0","0","0","2","1","1","2","0","2","13","1","12","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2015","Tenured total","190","100","90","2","1","1","6","2","4","9","5","4","19","8","11","1","1","0","140","78","62","0","0","0","13","5","8","0","0","0","-2"
"109819","Bakersfield College","2015","Tenured, instructors","190","100","90","2","1","1","6","2","4","9","5","4","19","8","11","1","1","0","140","78","62","0","0","0","13","5","8","0","0","0","-2"
"109819","Bakersfield College","2015","On-Tenure track total","73","37","36","1","1","0","7","5","2","1","1","0","13","5","8","0","0","0","51","25","26","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2015","On-tenure track, instructors","73","37","36","1","1","0","7","5","2","1","1","0","13","5","8","0","0","0","51","25","26","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2015","Not on tenure track/No tenure system system total","21","8","13","1","1","0","0","0","0","1","0","1","7","3","4","0","0","0","12","4","8","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2015","Not on tenure/no tenure system, instructors","21","8","13","1","1","0","0","0","0","1","0","1","7","3","4","0","0","0","12","4","8","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","Tenured total","77","47","30","0","0","0","8","6","2","1","0","1","3","1","2","0","0","0","61","38","23","4","2","2","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","Tenured, professors","55","39","16","0","0","0","7","6","1","0","0","0","1","0","1","0","0","0","44","31","13","3","2","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","Tenured, associate professors","22","8","14","0","0","0","1","0","1","1","0","1","2","1","1","0","0","0","17","7","10","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","On-Tenure track total","175","94","81","1","0","1","26","15","11","6","4","2","12","6","6","1","0","1","119","66","53","4","1","3","6","2","4","0","0","0","-2"
"110361","California Baptist University","2015","On-tenure track, professors","10","8","2","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","On-tenure track, associate professors","44","29","15","0","0","0","9","6","3","2","1","1","4","2","2","0","0","0","26","20","6","2","0","2","1","0","1","0","0","0","-2"
"110361","California Baptist University","2015","On-tenure track, assistant professors","121","57","64","1","0","1","14","6","8","4","3","1","8","4","4","1","0","1","86","41","45","2","1","1","5","2","3","0","0","0","-2"
"110361","California Baptist University","2015","Not on tenure track/No tenure system system total","27","8","19","0","0","0","1","0","1","2","0","2","3","0","3","0","0","0","21","8","13","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","Not on tenure/no tenure system, professors","9","3","6","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2015","Not on tenure/no tenure system, lecturers","18","5","13","0","0","0","1","0","1","2","0","2","1","0","1","0","0","0","14","5","9","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Tenured total","84","48","36","0","0","0","8","3","5","4","2","2","4","2","2","0","0","0","67","41","26","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2015","Tenured, professors","47","29","18","0","0","0","4","2","2","3","2","1","1","1","0","0","0","0","39","24","15","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Tenured, associate professors","33","17","16","0","0","0","4","1","3","1","0","1","1","0","1","0","0","0","26","16","10","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2015","Tenured, assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","On-Tenure track total","50","24","26","0","0","0","2","1","1","1","0","1","7","2","5","0","0","0","37","19","18","1","1","0","1","0","1","1","1","0","-2"
"110413","California Lutheran University","2015","On-tenure track, professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","On-tenure track, associate professors","7","4","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","On-tenure track, assistant professors","40","17","23","0","0","0","2","1","1","1","0","1","6","1","5","0","0","0","28","13","15","1","1","0","1","0","1","1","1","0","-2"
"110413","California Lutheran University","2015","Not on tenure track/No tenure system system total","48","25","23","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","46","25","21","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Not on tenure/no tenure system, professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Not on tenure/no tenure system, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Not on tenure/no tenure system, assistant professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Not on tenure/no tenure system, instructors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2015","Not on tenure/no tenure system, lecturers","33","16","17","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","31","16","15","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2015","Tenured total","130","75","55","0","0","0","19","14","5","8","4","4","16","11","5","1","1","0","77","38","39","2","0","2","3","3","0","4","4","0","-2"
"110486","California State University-Bakersfield","2015","Tenured, professors","75","52","23","0","0","0","13","11","2","5","3","2","6","5","1","1","1","0","45","28","17","1","0","1","1","1","0","3","3","0","-2"
"110486","California State University-Bakersfield","2015","Tenured, associate professors","53","22","31","0","0","0","5","2","3","3","1","2","10","6","4","0","0","0","31","10","21","1","0","1","2","2","0","1","1","0","-2"
"110486","California State University-Bakersfield","2015","Tenured, assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2015","On-Tenure track total","48","27","21","0","0","0","4","3","1","0","0","0","8","4","4","0","0","0","24","12","12","0","0","0","2","2","0","10","6","4","-2"
"110486","California State University-Bakersfield","2015","On-tenure track, associate professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2015","On-tenure track, assistant professors","47","27","20","0","0","0","3","3","0","0","0","0","8","4","4","0","0","0","24","12","12","0","0","0","2","2","0","10","6","4","-2"
"110486","California State University-Bakersfield","2015","Not on tenure track/No tenure system system total","90","37","53","1","0","1","6","3","3","1","0","1","13","6","7","1","0","1","60","23","37","1","1","0","2","0","2","5","4","1","-2"
"110486","California State University-Bakersfield","2015","Not on tenure/no tenure system, lecturers","90","37","53","1","0","1","6","3","3","1","0","1","13","6","7","1","0","1","60","23","37","1","1","0","2","0","2","5","4","1","-2"
"110495","California State University-Stanislaus","2015","Tenured total","164","89","75","1","0","1","25","7","18","6","4","2","15","9","6","0","0","0","110","65","45","0","0","0","7","4","3","0","0","0","-2"
"110495","California State University-Stanislaus","2015","Tenured, professors","119","68","51","1","0","1","16","5","11","2","2","0","12","7","5","0","0","0","82","50","32","0","0","0","6","4","2","0","0","0","-2"
"110495","California State University-Stanislaus","2015","Tenured, associate professors","44","20","24","0","0","0","9","2","7","4","2","2","3","2","1","0","0","0","27","14","13","0","0","0","1","0","1","0","0","0","-2"
"110495","California State University-Stanislaus","2015","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2015","On-Tenure track total","67","35","32","0","0","0","12","9","3","3","1","2","6","1","5","0","0","0","34","20","14","1","1","0","2","0","2","9","3","6","-2"
"110495","California State University-Stanislaus","2015","On-tenure track, associate professors","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2015","On-tenure track, assistant professors","64","33","31","0","0","0","11","8","3","3","1","2","6","1","5","0","0","0","32","19","13","1","1","0","2","0","2","9","3","6","-2"
"110495","California State University-Stanislaus","2015","Not on tenure track/No tenure system system total","63","31","32","0","0","0","7","3","4","0","0","0","5","2","3","0","0","0","48","25","23","1","0","1","2","1","1","0","0","0","-2"
"110495","California State University-Stanislaus","2015","Not on tenure/no tenure system, lecturers","63","31","32","0","0","0","7","3","4","0","0","0","5","2","3","0","0","0","48","25","23","1","0","1","2","1","1","0","0","0","-2"
"110510","California State University-San Bernardino","2015","Tenured total","265","151","114","1","1","0","45","25","20","10","3","7","26","14","12","0","0","0","173","103","70","1","1","0","9","4","5","0","0","0","-2"
"110510","California State University-San Bernardino","2015","Tenured, professors","197","126","71","1","1","0","32","21","11","6","2","4","17","9","8","0","0","0","134","88","46","1","1","0","6","4","2","0","0","0","-2"
"110510","California State University-San Bernardino","2015","Tenured, associate professors","61","22","39","0","0","0","12","3","9","4","1","3","8","4","4","0","0","0","34","14","20","0","0","0","3","0","3","0","0","0","-2"
"110510","California State University-San Bernardino","2015","Tenured, assistant professors","7","3","4","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2015","On-Tenure track total","98","47","51","0","0","0","15","7","8","8","3","5","13","5","8","0","0","0","46","26","20","0","0","0","10","5","5","6","1","5","-2"
"110510","California State University-San Bernardino","2015","On-tenure track, professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","-2"
"110510","California State University-San Bernardino","2015","On-tenure track, associate professors","7","2","5","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","3","1","2","0","0","0","2","1","1","0","0","0","-2"
"110510","California State University-San Bernardino","2015","On-tenure track, assistant professors","88","43","45","0","0","0","15","7","8","6","3","3","13","5","8","0","0","0","41","23","18","0","0","0","7","4","3","6","1","5","-2"
"110510","California State University-San Bernardino","2015","Not on tenure track/No tenure system system total","92","35","57","0","0","0","9","2","7","3","2","1","8","4","4","0","0","0","65","23","42","0","0","0","5","3","2","2","1","1","-2"
"110510","California State University-San Bernardino","2015","Not on tenure/no tenure system, lecturers","92","35","57","0","0","0","9","2","7","3","2","1","8","4","4","0","0","0","65","23","42","0","0","0","5","3","2","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2015","Tenured total","328","190","138","1","0","1","83","51","32","10","6","4","30","20","10","1","1","0","182","102","80","0","0","0","17","10","7","4","0","4","-2"
"110529","California State Polytechnic University-Pomona","2015","Tenured, professors","239","147","92","0","0","0","55","39","16","6","3","3","26","17","9","1","1","0","141","81","60","0","0","0","10","6","4","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2015","Tenured, associate professors","88","43","45","1","0","1","28","12","16","4","3","1","4","3","1","0","0","0","41","21","20","0","0","0","7","4","3","3","0","3","-2"
"110529","California State Polytechnic University-Pomona","2015","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110529","California State Polytechnic University-Pomona","2015","On-Tenure track total","153","81","72","1","1","0","32","16","16","2","1","1","15","7","8","0","0","0","70","39","31","3","2","1","7","5","2","23","10","13","-2"
"110529","California State Polytechnic University-Pomona","2015","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2015","On-tenure track, associate professors","8","5","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","2","1","1","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2015","On-tenure track, assistant professors","144","76","68","1","1","0","29","14","15","2","1","1","15","7","8","0","0","0","66","37","29","3","2","1","5","4","1","23","10","13","-2"
"110529","California State Polytechnic University-Pomona","2015","Not on tenure track/No tenure system system total","92","51","41","1","1","0","13","5","8","2","0","2","11","6","5","1","1","0","57","33","24","0","0","0","5","4","1","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2015","Not on tenure/no tenure system, lecturers","92","51","41","1","1","0","13","5","8","2","0","2","11","6","5","1","1","0","57","33","24","0","0","0","5","4","1","2","1","1","-2"
"110547","California State University-Dominguez Hills","2015","Tenured total","145","74","71","1","0","1","23","13","10","9","5","4","14","9","5","0","0","0","85","43","42","3","2","1","10","2","8","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","Tenured, professors","86","48","38","0","0","0","9","6","3","5","2","3","8","6","2","0","0","0","56","31","25","2","2","0","6","1","5","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","Tenured, associate professors","55","25","30","1","0","1","13","7","6","3","2","1","5","3","2","0","0","0","29","12","17","1","0","1","3","1","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","Tenured, assistant professors","4","1","3","0","0","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","On-Tenure track total","78","31","47","2","1","1","14","3","11","7","4","3","10","3","7","0","0","0","30","10","20","2","2","0","5","3","2","8","5","3","-2"
"110547","California State University-Dominguez Hills","2015","On-tenure track, professors","7","3","4","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","3","0","3","0","0","0","1","1","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","On-tenure track, associate professors","10","5","5","0","0","0","2","0","2","1","1","0","0","0","0","0","0","0","5","3","2","1","1","0","0","0","0","1","0","1","-2"
"110547","California State University-Dominguez Hills","2015","On-tenure track, assistant professors","61","23","38","2","1","1","10","2","8","5","2","3","10","3","7","0","0","0","22","7","15","1","1","0","4","2","2","7","5","2","-2"
"110547","California State University-Dominguez Hills","2015","Not on tenure track/No tenure system system total","92","48","44","1","0","1","9","6","3","6","3","3","15","6","9","0","0","0","50","27","23","0","0","0","11","6","5","0","0","0","-2"
"110547","California State University-Dominguez Hills","2015","Not on tenure/no tenure system, lecturers","92","48","44","1","0","1","9","6","3","6","3","3","15","6","9","0","0","0","50","27","23","0","0","0","11","6","5","0","0","0","-2"
"110556","California State University-Fresno","2015","Tenured total","365","228","137","0","0","0","62","45","17","14","7","7","35","23","12","0","0","0","240","145","95","3","3","0","6","2","4","5","3","2","-2"
"110556","California State University-Fresno","2015","Tenured, professors","216","149","67","0","0","0","28","25","3","6","3","3","18","14","4","0","0","0","156","102","54","2","2","0","5","2","3","1","1","0","-2"
"110556","California State University-Fresno","2015","Tenured, associate professors","146","77","69","0","0","0","34","20","14","8","4","4","17","9","8","0","0","0","81","41","40","1","1","0","1","0","1","4","2","2","-2"
"110556","California State University-Fresno","2015","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2015","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2015","On-Tenure track total","153","69","84","1","0","1","19","12","7","6","2","4","18","7","11","0","0","0","80","30","50","3","3","0","5","1","4","21","14","7","-2"
"110556","California State University-Fresno","2015","On-tenure track, associate professors","4","2","2","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2015","On-tenure track, assistant professors","148","67","81","1","0","1","17","11","6","6","2","4","16","6","10","0","0","0","79","30","49","3","3","0","5","1","4","21","14","7","-2"
"110556","California State University-Fresno","2015","On-tenure track, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2015","Not on tenure track/No tenure system system total","168","83","85","2","0","2","12","7","5","5","2","3","22","11","11","1","1","0","116","57","59","3","1","2","6","3","3","1","1","0","-2"
"110556","California State University-Fresno","2015","Not on tenure/no tenure system, lecturers","168","83","85","2","0","2","12","7","5","5","2","3","22","11","11","1","1","0","116","57","59","3","1","2","6","3","3","1","1","0","-2"
"110565","California State University-Fullerton","2015","Tenured total","522","285","237","0","0","0","110","64","46","13","5","8","33","18","15","1","1","0","360","195","165","0","0","0","0","0","0","5","2","3","-2"
"110565","California State University-Fullerton","2015","Tenured, professors","304","177","127","0","0","0","67","40","27","6","1","5","17","8","9","1","1","0","213","127","86","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2015","Tenured, associate professors","218","108","110","0","0","0","43","24","19","7","4","3","16","10","6","0","0","0","147","68","79","0","0","0","0","0","0","5","2","3","-2"
"110565","California State University-Fullerton","2015","On-Tenure track total","238","119","119","1","0","1","40","12","28","9","4","5","31","15","16","0","0","0","111","59","52","0","0","0","5","2","3","41","27","14","-2"
"110565","California State University-Fullerton","2015","On-tenure track, professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2015","On-tenure track, associate professors","21","12","9","0","0","0","4","2","2","0","0","0","2","1","1","0","0","0","11","7","4","0","0","0","1","1","0","3","1","2","-2"
"110565","California State University-Fullerton","2015","On-tenure track, assistant professors","216","106","110","1","0","1","35","9","26","9","4","5","29","14","15","0","0","0","100","52","48","0","0","0","4","1","3","38","26","12","-2"
"110565","California State University-Fullerton","2015","Not on tenure track/No tenure system system total","221","89","132","0","0","0","31","12","19","6","4","2","15","3","12","0","0","0","158","63","95","0","0","0","6","4","2","5","3","2","-2"
"110565","California State University-Fullerton","2015","Not on tenure/no tenure system, lecturers","221","89","132","0","0","0","31","12","19","6","4","2","15","3","12","0","0","0","158","63","95","0","0","0","6","4","2","5","3","2","-2"
"110574","California State University-East Bay","2015","Tenured total","211","107","104","2","2","0","40","19","21","11","6","5","20","7","13","2","1","1","122","62","60","0","0","0","8","5","3","6","5","1","-2"
"110574","California State University-East Bay","2015","Tenured, professors","122","63","59","0","0","0","17","8","9","8","5","3","14","5","9","2","1","1","77","41","36","0","0","0","2","1","1","2","2","0","-2"
"110574","California State University-East Bay","2015","Tenured, associate professors","85","41","44","2","2","0","23","11","12","3","1","2","5","2","3","0","0","0","42","18","24","0","0","0","6","4","2","4","3","1","-2"
"110574","California State University-East Bay","2015","Tenured, assistant professors","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2015","On-Tenure track total","93","49","44","0","0","0","18","10","8","6","3","3","7","5","2","0","0","0","39","19","20","1","1","0","9","4","5","13","7","6","-2"
"110574","California State University-East Bay","2015","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2015","On-tenure track, associate professors","8","5","3","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","1","2","0","0","0","2","2","0","0","0","0","-2"
"110574","California State University-East Bay","2015","On-tenure track, assistant professors","84","43","41","0","0","0","17","9","8","6","3","3","5","4","1","0","0","0","35","17","18","1","1","0","7","2","5","13","7","6","-2"
"110574","California State University-East Bay","2015","Not on tenure track/No tenure system system total","50","20","30","1","1","0","2","0","2","6","0","6","3","2","1","1","0","1","35","17","18","0","0","0","2","0","2","0","0","0","-2"
"110574","California State University-East Bay","2015","Not on tenure/no tenure system, lecturers","50","20","30","1","1","0","2","0","2","6","0","6","3","2","1","1","0","1","35","17","18","0","0","0","2","0","2","0","0","0","-2"
"110583","California State University-Long Beach","2015","Tenured total","570","321","249","2","2","0","119","57","62","18","13","5","54","33","21","0","0","0","356","201","155","4","2","2","16","13","3","1","0","1","-2"
"110583","California State University-Long Beach","2015","Tenured, professors","364","217","147","2","2","0","75","41","34","9","8","1","29","20","9","0","0","0","239","139","100","0","0","0","10","7","3","0","0","0","-2"
"110583","California State University-Long Beach","2015","Tenured, associate professors","201","101","100","0","0","0","43","15","28","9","5","4","25","13","12","0","0","0","113","60","53","4","2","2","6","6","0","1","0","1","-2"
"110583","California State University-Long Beach","2015","Tenured, assistant professors","3","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2015","Tenured, no academic rank","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2015","On-Tenure track total","186","77","109","3","1","2","38","9","29","7","2","5","12","4","8","1","1","0","80","40","40","2","0","2","11","6","5","32","14","18","-2"
"110583","California State University-Long Beach","2015","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
